match_id,shot_amnt,shot_xgs,poi_bin_pmf,execution_time_ns
3879795,21,"[0.069637455, 0.14787492, 0.073117755, 0.039838683, 0.12946667, 0.4458145, 0.018914297, 0.013968952, 0.3805666, 0.03630491, 0.047226977, 0.061844792, 0.11324588, 0.025755562, 0.12065229, 0.038497243, 0.008070962, 0.0122993905, 0.068301246, 0.1914844, 0.26058656]","[0.07003261605223529, 0.2197250035766864, 0.29838087285301895, 0.23444239323249463, 0.12034697969535604, 0.04318021447076072, 0.0112984645286634, 0.002217911218584904, 0.0003330103052637684, 3.874577968146877e-05, 3.5223110259631758e-06, 2.5126287895983825e-07, 1.407442357144931e-08, 6.173038298109308e-10, 2.105855284950359e-11, 5.525027693015346e-13, 1.0958821164158468e-14, 1.6017906979615974e-16, 1.6593980838427574e-18, 1.1438178073465314e-20, 4.66745962882999e-23, 8.460622475320124e-26]",40867.2
3879794,24,"[0.2439321, 0.018429019, 0.04111052, 0.019426718, 0.02833345, 0.026355585, 0.013004127, 0.06496544, 0.02299602, 0.06490072, 0.81063354, 0.11917504, 0.573862, 0.065831475, 0.03258707, 0.121351995, 0.07264393, 0.04431428, 0.019131713, 0.7835, 0.11675776, 0.27142408, 0.15809366, 0.051508255]","[0.0030382462873139522, 0.033879100335284094, 0.13784762852416982, 0.2629445384638269, 0.2745994307273456, 0.17821004934156726, 0.07814710818796892, 0.024478967254331657, 0.005690733401617178, 0.0010087064071037353, 0.00013899369448799485, 1.5096728665305617e-05, 1.305039471995032e-06, 9.034850148298494e-08, 5.02539668118253e-09, 2.2466067311334592e-10, 8.051288937250804e-12, 2.299402019834461e-13, 5.181139213151505e-15, 9.068911344200411e-17, 1.2043507034599827e-18, 1.1697024322055149e-20, 7.818181829692219e-23, 3.2073509062866525e-25, 6.07527507047018e-28]",53030.04
3879788,25,"[0.010087339, 0.023741525, 0.053630635, 0.02121243, 0.070037454, 0.062446833, 0.030177983, 0.005270923, 0.03564832, 0.07541619, 0.020235173, 0.04625659, 0.06787269, 0.0333232, 0.02346604, 0.061668795, 0.01791117, 0.0472406, 0.1314294, 0.032838408, 0.09444214, 0.09523128, 0.03259327, 0.034808837, 0.13218041]","[0.2703012425364537, 0.36777645596125313, 0.23505134873659353, 0.09393954601103364, 0.026365817702831355, 0.005532577790844529, 0.0009021744976987732, 0.00011730079177975947, 1.237979937789789e-05, 1.0740142852620782e-06, 7.72755957301923e-08, 4.6388789643992405e-09, 2.3318507673647403e-10, 9.830741680500099e-12, 3.474608315462074e-13, 1.027170910749304e-14, 2.5284611696548064e-16, 5.146788870190801e-18, 8.577350869365418e-20, 1.154107764841536e-21, 1.229527932976001e-23, 1.008629556752184e-25, 6.112542742669176e-28, 2.5607582727651984e-30, 6.568407351108355e-33, 7.689204737093102e-36]",56412.84
3879787,24,"[0.047607467, 0.03738596, 0.018808162, 0.007545816, 0.019287223, 0.0088541275, 0.044644248, 0.12647416, 0.09901561, 0.02751423, 0.10968131, 0.091096096, 0.09999189, 0.18361305, 0.079962686, 0.046912976, 0.17251678, 0.070238695, 0.08976762, 0.083853126, 0.05637472, 0.021881863, 0.07866032, 0.013647333]","[0.17802796976371732, 0.3248958940947823, 0.2770688203408986, 0.1469194043660411, 0.054371567786530406, 0.01494027865497618, 0.0031657814630808323, 0.0005302937091449679, 7.141246904597465e-05, 7.820456160323009e-06, 7.017428838390896e-07, 5.183009019167026e-08, 3.157285522090088e-09, 1.585832597177034e-10, 6.551570261940484e-12, 2.215772427410588e-13, 6.090381197232873e-15, 1.3465908358053295e-16, 2.3612525814516383e-18, 3.2201880326771584e-20, 3.3227845486724203e-22, 2.4911296108084555e-24, 1.272082455289096e-26, 3.931810303205923e-29, 5.515438034127098e-32]",52461.81
3879786,23,"[0.033788368, 0.16586782, 0.019617006, 0.006100178, 0.028445482, 0.7835, 0.0443006, 0.0771245, 0.009819924, 0.14803395, 0.31706393, 0.03583554, 0.031789795, 0.12685934, 0.023613429, 0.03170367, 0.025898036, 0.057038896, 0.08486704, 0.07223538, 0.0049677766, 0.030786233, 0.032051392]","[0.04708860687948502, 0.24890127805328668, 0.34138380339051266, 0.2322121181677696, 0.09663917436107271, 0.0272760996495394, 0.0055457731751589415, 0.0008444769313926126, 9.889492295495185e-05, 9.07340768862171e-06, 6.606747259619569e-07, 3.8509953283867945e-08, 1.806052496068403e-09, 6.827740578843946e-11, 2.078146344170378e-12, 5.069398480845991e-14, 9.828843468600172e-16, 1.4950895023637034e-17, 1.7502615288269313e-19, 1.5331431052642509e-21, 9.633345910120578e-24, 4.059730571990805e-26, 1.0164429812068456e-28, 1.130473360898252e-31]",48425.87
3879784,21,"[0.020342315, 0.23885296, 0.053322107, 0.7835, 0.0593234, 0.19603786, 0.1641994, 0.7835, 0.065004945, 0.064840175, 0.23000851, 0.037528343, 0.056089744, 0.11106673, 0.034852237, 0.014401024, 0.02446827, 0.047339663, 0.047347564, 0.09020669, 0.0675575]","[0.00812421258363805, 0.07425423190837857, 0.23153177600884578, 0.30544020699709407, 0.2262115166758441, 0.10799583167736182, 0.035891899087517776, 0.008708144469266117, 0.001591513056067472, 0.00022381898147272856, 2.457037120256251e-05, 2.1245924418246797e-06, 1.4536916418593037e-07, 7.873855266857278e-09, 3.3632447988270055e-10, 1.1230897020487561e-11, 2.8887879196169397e-13, 5.590757760775904e-15, 7.844795940197498e-17, 7.503843114337275e-19, 4.358681217700951e-21, 1.1547223872609753e-23]",41296.54
3879783,25,"[0.055023707, 0.06547094, 0.00637341, 0.51806396, 0.11270506, 0.087633006, 0.03171526, 0.07414379, 0.06916803, 0.109468795, 0.15555978, 0.015005393, 0.056359757, 0.046804212, 0.021246059, 0.06277502, 0.034526225, 0.02832904, 0.0896111, 0.009205668, 0.19733225, 0.057583805, 0.019375458, 0.06324761, 0.029735412]","[0.09961073744256103, 0.27266232393133283, 0.3062162746663174, 0.19943645115685824, 0.08685741588606387, 0.027309846141895168, 0.006497702069327544, 0.0012067790592063547, 0.0001787473909983795, 2.1436443127368603e-05, 2.1036193238442987e-06, 1.7013840589116156e-07, 1.1391569557960488e-08, 6.327159583286331e-10, 2.91494871376143e-11, 1.1114004980806495e-12, 3.4910977858001794e-14, 8.970596507690906e-16, 1.866423160167293e-17, 3.0998375428500045e-19, 4.029022223864873e-21, 3.9846571316810486e-23, 2.876603313586665e-25, 1.4189376240530614e-27, 4.2404627590166574e-30, 5.738972283518148e-33]",56459.04
3879782,25,"[0.02155056, 0.030496271, 0.29892853, 0.019017525, 0.12784459, 0.045008216, 0.02163383, 0.07631392, 0.07233251, 0.053590618, 0.05041099, 0.046261586, 0.057276204, 0.043769825, 0.031169863, 0.005140611, 0.34999207, 0.033303387, 0.017330188, 0.017793627, 0.31011152, 0.006795426, 0.7835, 0.04620803, 0.026330084]","[0.02834545768123012, 0.1682921712470112, 0.30358717328190427, 0.27594972422102393, 0.15133971422238948, 0.05512797972219082, 0.014206441500605156, 0.0027078141588271166, 0.00039424713550880667, 4.489342215961641e-05, 4.067892780339317e-06, 2.969997730130758e-07, 1.762467000394814e-08, 8.548108066664615e-10, 3.3978071479674134e-11, 1.1070393168803698e-12, 2.9489370512199474e-14, 6.387787156238286e-16, 1.115277298493793e-17, 1.5490185114847286e-19, 1.6792702793635949e-21, 1.3822500399380565e-23, 8.288233630154407e-26, 3.387489441920882e-28, 8.360606548409822e-31, 9.30598520524393e-34]",57234.43
3879781,29,"[0.034824114, 0.017687717, 0.056668866, 0.033279985, 0.03616597, 0.022194032, 0.01016567, 0.11232018, 0.0106169, 0.031768475, 0.20375998, 0.010445116, 0.029737769, 0.027918331, 0.0444531, 0.05638644, 0.086012974, 0.023962382, 0.081827596, 0.035391394, 0.021418223, 0.015786065, 0.09907843, 0.063488714, 0.04494334, 0.09460357, 0.024753412, 0.058781143, 0.008688631]","[0.23217316492840115, 0.35512325805817996, 0.25386798076271966, 0.11324580855238227, 0.035482233686145295, 0.008328924114377552, 0.0015250237076245452, 0.0002238409071849927, 2.6854721621405427e-05, 2.6712430024557663e-06, 2.2265512978280648e-07, 1.567560571810314e-08, 9.37613062354115e-10, 4.784345505877237e-11, 2.0882177758153784e-12, 7.806649365326282e-14, 2.4999257615326384e-15, 6.849498723713267e-17, 1.6017153470519028e-18, 3.1842096654799084e-20, 5.351422563824932e-22, 7.54491651529965e-24, 8.83235813893425e-26, 8.466611988671808e-28, 6.521147401577155e-30, 3.92948493579342e-32, 1.7807495187053084e-34, 5.6968179329171405e-37, 1.1448974587296364e-39, 1.0852558655395523e-42]",74252.79
3879780,22,"[0.060125597, 0.09140798, 0.0066719707, 0.10509121, 0.18873534, 0.07078218, 0.07794813, 0.058422517, 0.029495478, 0.033873476, 0.07082497, 0.0074218605, 0.01324517, 0.01102961, 0.051655695, 0.09744742, 0.03282492, 0.011777893, 0.06338693, 0.03785149, 0.02130485, 0.1395205]","[0.2603014393406091, 0.36886820576546836, 0.24104095004723608, 0.09669448929962418, 0.026731302369139447, 0.0054172722406349415, 0.0008355190136023149, 0.00010047325314215796, 9.571670102624043e-06, 7.298666378853068e-07, 4.4819469412112955e-08, 2.2224310498757745e-09, 8.896146540813247e-11, 2.865659099817881e-12, 7.383328740211639e-14, 1.5073041800948622e-15, 2.405626259995077e-17, 2.9454631219441185e-19, 2.6939285895331596e-21, 1.7692813142112474e-23, 7.834082402484084e-26, 2.0822083834916713e-28, 2.49642362574918e-31]",44583.99
3879779,23,"[0.044999864, 0.10242963, 0.03049215, 0.16717885, 0.067651324, 0.015579229, 0.009775467, 0.018367583, 0.009388562, 0.073608056, 0.0358435, 0.027802471, 0.009921424, 0.05413775, 0.04236221, 0.011199259, 0.05400336, 0.8768404, 0.14360668, 0.0868193, 0.14877558, 0.028539505, 0.053000618]","[0.03360711712919023, 0.28523842379749725, 0.3561885271095682, 0.2168277556188583, 0.08197556849264942, 0.02140242091804455, 0.004092227125792781, 0.0005943339840061555, 6.71667519807605e-05, 6.003962506478413e-06, 4.292049265542834e-07, 2.4710291162392757e-08, 1.1500318063549515e-09, 4.3306480774187494e-11, 1.3170880302221486e-12, 3.220117872259571e-14, 6.279202773140747e-16, 9.650974864233242e-18, 1.1492428066862925e-19, 1.0340726769499688e-21, 6.769285123367844e-24, 3.031189706673771e-26, 8.276978096289672e-29, 1.0367393745008383e-31]",48379.21
3879778,28,"[0.055016566, 0.05043916, 0.00880767, 0.0325088, 0.056006033, 0.09552696, 0.4445986, 0.1911045, 0.076838695, 0.04623767, 0.007844687, 0.018345144, 0.06923797, 0.04385751, 0.039041486, 0.23864873, 0.039416127, 0.05021841, 0.08108202, 0.08410685, 0.072769344, 0.2819321, 0.023346916, 0.27245262, 0.07516065, 0.07678164, 0.038374692, 0.044426117]","[0.052529080848216135, 0.17767809735754508, 0.2696337376980515, 0.24626173127289486, 0.15294761381518063, 0.06913647740149384, 0.0237565383382986, 0.006395757687738158, 0.0013790979293844684, 0.00024213077943270727, 3.504905237686565e-05, 4.222463307638241e-06, 4.2633078691003767e-07, 3.6253864032831346e-08, 2.6046000600965412e-09, 1.583208460286291e-10, 8.141010577167738e-12, 3.53493972850428e-13, 1.291525041776446e-14, 3.948434809466272e-16, 1.0020619607608605e-17, 2.0881123174820956e-19, 3.5198162169152226e-21, 4.702149320367699e-23, 4.837052235555272e-25, 3.672957362252056e-27, 1.9255615559778074e-29, 6.175551896018622e-32, 9.055386724370652e-35]",69605.69
3879777,23,"[0.018232811, 0.03557394, 0.14203021, 0.029065836, 0.01558258, 0.120978035, 0.08125726, 0.593609, 0.04613084, 0.0326278, 0.038218193, 0.049125656, 0.09440906, 0.019834045, 0.043461207, 0.14522803, 0.00836194, 0.02911836, 0.09419125, 0.028340897, 0.011003339, 0.03069326, 0.06351998]","[0.11872642039238171, 0.32638297370361435, 0.31452253877261493, 0.1664222176449014, 0.05716409192178801, 0.013883482144914406, 0.0025083052220887725, 0.000348371398796918, 3.803582018126885e-05, 3.315724851053816e-06, 2.3326909465118328e-07, 1.3337969974083206e-08, 6.223221010659689e-10, 2.37238471354152e-11, 7.378865703670561e-13, 1.8645909976026838e-14, 3.7992273600383583e-16, 6.16977091038507e-18, 7.849390221428551e-20, 7.627460851899118e-22, 5.4468523087543066e-24, 2.68440283857194e-26, 8.125693605699875e-29, 1.1338837372155829e-31]",48671.85
3879774,19,"[0.08512461, 0.008201982, 0.14445858, 0.0351932, 0.15097262, 0.02895878, 0.031282894, 0.024681466, 0.04673165, 0.1830866, 0.046192132, 0.20034327, 0.027171865, 0.075025655, 0.0444634, 0.06316275, 0.1081366, 0.4312868, 0.027574899]","[0.1376734431068263, 0.31319968424246647, 0.3015183629280785, 0.16754112815800798, 0.061051549513164535, 0.015625632227052547, 0.002928643921967371, 0.0004129686832917113, 4.459971865103699e-05, 3.731253682700561e-06, 2.4334555331788673e-07, 1.2394184589895302e-08, 4.916450959519091e-10, 1.5069965628748567e-11, 3.5185846645633146e-13, 6.11238368797154e-15, 7.606079721916879e-17, 6.359853265462441e-19, 3.1673722960362343e-21, 6.985356341101696e-24]",34401.73
3879776,23,"[0.1224828, 0.03123687, 0.028789753, 0.031677082, 0.08675895, 0.24970816, 0.01859624, 0.0076267263, 0.026525741, 0.03307541, 0.031901978, 0.04844541, 0.05907851, 0.08383279, 0.051595755, 0.020901972, 0.069962285, 0.044827413, 0.09476713, 0.16906899, 0.08693335, 0.024352249, 0.08184497]","[0.20238684711799707, 0.3447897258533635, 0.2692206497447398, 0.12870535456463805, 0.04241028072524354, 0.010271915082649088, 0.0019028884981887083, 0.0002768419676802194, 3.2211537560402835e-05, 3.035616264394863e-06, 2.3370859133304972e-07, 1.4779112526989428e-08, 7.697451549225959e-10, 3.302694257398827e-11, 1.1647373142450205e-12, 3.3594079940196754e-14, 7.859933326697032e-16, 1.4735702771691545e-17, 2.1745101810909757e-19, 2.4605014272188203e-21, 2.0517274479742876e-23, 1.1820583367598854e-25, 4.176269304914459e-28, 6.760371743558737e-31]",48035.06
3879771,29,"[0.073305264, 0.01689789, 0.008120467, 0.029933535, 0.42959902, 0.016048487, 0.18886723, 0.022320477, 0.029162472, 0.070536084, 0.028536946, 0.03868942, 0.056127783, 0.005926623, 0.030155359, 0.056292493, 0.041494682, 0.11855038, 0.008561038, 0.06837398, 0.16720292, 0.023971958, 0.05441865, 0.026527544, 0.045936763, 0.05886039, 0.28346035, 0.04037948, 0.040115725]","[0.09769942560155162, 0.2591279523339528, 0.3004742211055544, 0.20609236459492206, 0.0950572867685456, 0.03168884124693534, 0.007997360424301133, 0.0015777664545245553, 0.0002490576010547858, 3.200744315575416e-05, 3.393072696552095e-06, 2.996711371829053e-07, 2.2214828970756703e-08, 1.3897545411745415e-09, 7.364168636008645e-11, 3.3121979091468436e-12, 1.265312404437364e-13, 4.102281914004124e-15, 1.1261849170863884e-16, 2.607686273317641e-18, 5.0635991547050484e-20, 8.179865822614832e-22, 1.087455743246419e-23, 1.1725111424578587e-25, 1.0051355332469824e-27, 6.662528606832375e-30, 3.2779382174495203e-32, 1.121749289862134e-34, 2.3717016591660307e-37, 2.3214307981534115e-40]",75313.84
3879772,25,"[0.053601407, 0.49219516, 0.031381786, 0.06909242, 0.7835, 0.053974256, 0.058200207, 0.16950528, 0.07086909, 0.0097220605, 0.17482102, 0.09282144, 0.028640687, 0.061217047, 0.099958524, 0.0248388, 0.0918437, 0.0738724, 0.7835, 0.02283888, 0.016002005, 0.041849695, 0.028872224, 0.014008591, 0.08684266]","[0.0056133731286867, 0.05460738734574045, 0.18898964674901664, 0.2950237162879862, 0.25184276759419977, 0.13591112675480405, 0.05072794047110327, 0.01386548452045136, 0.002883058553048024, 0.0004681613909664629, 6.0471798766175786e-05, 6.293919497273831e-06, 5.324797027315812e-07, 3.681900770475439e-08, 2.086337100284548e-09, 9.689056885244781e-11, 3.678752336326564e-12, 1.1360415622877456e-13, 2.829673348367814e-15, 5.615180483454256e-17, 8.72060939125751e-19, 1.0328922665524322e-20, 8.97351105785215e-23, 5.36852257127785e-25, 1.9679374059519106e-27, 3.316945139434979e-30]",56242.84
3879756,27,"[0.021243792, 0.07022085, 0.0377162, 0.019796098, 0.025108062, 0.044130955, 0.025963785, 0.071315296, 0.04351984, 0.044222906, 0.102898054, 0.058980454, 0.006836641, 0.26818994, 0.020728085, 0.020434031, 0.026126074, 0.06477293, 0.09540296, 0.07319465, 0.032228228, 0.11993013, 0.06901549, 0.02503415, 0.02664843, 0.23223758, 0.031381857]","[0.1663550292832368, 0.32084807794469045, 0.2831199844391523, 0.15292970844743903, 0.05705474034345033, 0.015714498841951537, 0.003332567454962616, 0.0005599677514991, 7.608830403763915e-05, 8.486547412426094e-06, 7.855976614226392e-07, 6.084892741756679e-08, 3.966526104740494e-09, 2.184501133609335e-10, 1.0186285678946333e-11, 4.0238570962451624e-13, 1.3451845406216635e-14, 3.795345563205877e-16, 8.99593219647594e-18, 1.7790287845293752e-19, 2.9070090843374574e-21, 3.872411068823123e-23, 4.126844501790476e-25, 3.425222735175614e-27, 2.1270427158590423e-29, 9.264862229867006e-32, 2.513429105702507e-34, 3.1768520661850686e-37]",65399.24
3879754,16,"[0.009914433, 0.047259588, 0.069742225, 0.047164373, 0.018423408, 0.0781546, 0.17728099, 0.120865285, 0.016896226, 0.05313918, 0.044549115, 0.067437164, 0.054640654, 0.7835, 0.047412723, 0.006112289]","[0.08794816071125079, 0.40152804250845514, 0.33626738694005986, 0.13533735700971028, 0.03290358028113892, 0.0053477114989413065, 0.0006132979230769523, 5.1160136291450156e-05, 3.153588207703245e-06, 1.4438906406085183e-07, 4.890728135921677e-09, 1.2092043585906326e-10, 2.1291466621563143e-12, 2.564193388284408e-14, 1.9761029266416094e-16, 8.626528239756802e-19, 1.5913017726525873e-21]",24957.32
3879748,35,"[0.026336888, 0.016884975, 0.020774812, 0.008472343, 0.104966626, 0.054459184, 0.077713914, 0.021808548, 0.021083876, 0.7835, 0.48561767, 0.13201155, 0.15204766, 0.03322762, 0.084754825, 0.017591933, 0.022091115, 0.047028124, 0.15446272, 0.0070192725, 0.111492164, 0.034082267, 0.027690664, 0.052937694, 0.08973887, 0.7835, 0.029228082, 0.05811203, 0.046070226, 0.02994122, 0.02949085, 0.15846962, 0.010763675, 0.038764704, 0.03096397]","[0.0038403278467346856, 0.038838890036819514, 0.1439941941676171, 0.254567980323622, 0.25994591847399184, 0.174474658661985, 0.08350973884871989, 0.030067006193777022, 0.008448178655767946, 0.0019020858669358378, 0.00034995669021421164, 5.340818530550899e-05, 6.839824208719334e-06, 7.417749845506791e-07, 6.861115282912789e-08, 5.443067638734956e-09, 3.71955799990129e-10, 2.196488972269482e-11, 1.1233618326398062e-12, 4.9822897635982595e-14, 1.917079608667181e-15, 6.396654932296775e-17, 1.8482784423612433e-18, 4.61371337440818e-20, 9.914763813449341e-22, 1.825466198098511e-23, 2.861195927374511e-25, 3.785836434309515e-27, 4.182590024614418e-29, 3.802651820546625e-31, 2.789749097089348e-33, 1.6068983489921166e-35, 6.980356452892752e-38, 2.144684247736685e-40, 4.14347264524012e-43, 3.775124832132496e-46]",107011.81
3879749,27,"[0.009537978, 0.016715916, 0.05271227, 0.021545641, 0.0808022, 0.015550933, 0.009080819, 0.029905003, 0.029568324, 0.04389657, 0.49039587, 0.06096002, 0.07226153, 0.031067027, 0.077815615, 0.052175872, 0.030342335, 0.19283965, 0.017380575, 0.092346765, 0.20823886, 0.060364075, 0.034392934, 0.028466962, 0.01589954, 0.14601812, 0.051270086]","[0.10640738878977553, 0.27920882716572953, 0.305660463567224, 0.19430244833946628, 0.08234819582205219, 0.02510149844224744, 0.005771216646695437, 0.0010336003870323636, 0.00014753678034930392, 1.706774211784805e-05, 1.6201452139690713e-06, 1.2734894560748758e-07, 8.343561441842558e-09, 4.5767298129571497e-10, 2.107363011208932e-11, 8.152642642218325e-13, 2.6479238462162157e-14, 7.202502687766675e-16, 1.6335246989237203e-17, 3.068682736448944e-19, 4.7300842851444885e-21, 5.904453723392473e-23, 5.860473896529131e-25, 4.505802998699564e-27, 2.580693395805583e-29, 1.0338630110512322e-31, 2.5785518512611814e-34, 3.0063244655893987e-37]",65248.47
3879747,19,"[0.099077985, 0.013811482, 0.036920134, 0.022348115, 0.010728586, 0.0475642, 0.038087774, 0.20739228, 0.017100845, 0.009133134, 0.021744154, 0.07079388, 0.023247201, 0.04288171, 0.07112445, 0.034865983, 0.07077414, 0.027625255, 0.08198095]","[0.36985327435176707, 0.3873912392561113, 0.18107051874926908, 0.05066958035282175, 0.009570761114816029, 0.0013012453230540968, 0.00013238904148267212, 1.0332088528474579e-05, 6.284649329557067e-07, 3.008362317767633e-08, 1.13867954515852e-09, 3.409441281983349e-11, 8.044521006188455e-13, 1.482835138068616e-14, 2.104172600875185e-16, 2.2459473298259133e-18, 1.7384208168963197e-20, 9.180837611097403e-23, 2.949659281775857e-25, 4.335663311668628e-28]",33996.55
3879742,20,"[0.008630471, 0.058515377, 0.009415604, 0.16961473, 0.03629537, 0.038691778, 0.08835552, 0.0076906784, 0.04498894, 0.010664246, 0.088122874, 0.0055121304, 0.1822848, 0.049122747, 0.032239012, 0.033381738, 0.021680659, 0.026812866, 0.04765644, 0.2720563]","[0.2646702267202528, 0.38196867201116236, 0.24015463625718803, 0.08796993377405397, 0.021172285854847386, 0.0035776028694254627, 0.0004423970910023251, 4.1145228169062996e-05, 2.9311595140358124e-06, 1.6182465526736042e-07, 6.968862145370175e-09, 2.34580418026829e-10, 6.1593547236357654e-12, 1.2535931976798382e-13, 1.9559913506141142e-15, 2.3006001380703256e-17, 1.9895060848722177e-19, 1.2181464987027842e-21, 4.966943718671038e-24, 1.2030082664250134e-26, 1.3027120475894117e-29]",37735.39
3879746,18,"[0.040639054, 0.018452715, 0.1322793, 0.13648595, 0.34169456, 0.064185806, 0.062378984, 0.12952076, 0.05405484, 0.018645734, 0.006743124, 0.022075744, 0.32416838, 0.056650832, 0.02867395, 0.035782676, 0.38156646, 0.2112309]","[0.09317467604453145, 0.258211319753052, 0.3091690296776646, 0.21181087410732863, 0.09295368750564198, 0.027786164982140076, 0.005879193030326494, 0.0009032789677855771, 0.00010250989388486655, 8.686186436108911e-06, 5.525035334743075e-07, 2.6382182535992248e-08, 9.403191168709887e-10, 2.4699395893491193e-11, 4.675329600426033e-13, 6.143851309281486e-15, 5.2576960849552814e-17, 2.5942340164356266e-19, 5.46630593760915e-22]",30093.96
3879744,19,"[0.036074292, 0.013267943, 0.06975568, 0.03081569, 0.043695405, 0.032169856, 0.10421417, 0.02916343, 0.014995866, 0.021342961, 0.0794476, 0.061519362, 0.019770307, 0.02458643, 0.025597189, 0.02204982, 0.03137922, 0.28203982, 0.19926837]","[0.29164017092216143, 0.3908359547801967, 0.2242877745355156, 0.07431021068325402, 0.016149593727912536, 0.002472113541397515, 0.000278690480292972, 2.382978518888759e-05, 1.5763651785368969e-06, 8.172231801860138e-08, 3.345314124964524e-09, 1.0843482137886296e-10, 2.778225749570305e-12, 5.5882775236872794e-14, 8.710508242844222e-16, 1.0295708221522649e-17, 8.908976450151587e-20, 5.316787751863967e-22, 1.9535235405251095e-24, 3.326742036052907e-27]",33234.86
3879745,38,"[0.30962265, 0.20252587, 0.02455133, 0.14875668, 0.013924216, 0.7835, 0.03602874, 0.40850446, 0.034615517, 0.17028797, 0.008916152, 0.03971246, 0.012851497, 0.033547785, 0.03884352, 0.05545718, 0.13686424, 0.09391683, 0.032827493, 0.025016185, 0.040633943, 0.03182672, 0.050547928, 0.072396524, 0.039709058, 0.2607561, 0.03956876, 0.02624131, 0.049243666, 0.0689472, 0.021860162, 0.40505707, 0.052754216, 0.12874688, 0.054543655, 0.18602388, 0.16745234, 0.018449463]","[0.003934543660630722, 0.03238500744647139, 0.10436995806115947, 0.1909814888641357, 0.23086742375189323, 0.2000836126554539, 0.13082722822245194, 0.06682316781330935, 0.027341668465796422, 0.009133512174828587, 0.0025280418604221237, 0.0005866477991368998, 0.000115228370765708, 1.9307420438247704e-05, 2.777606493155894e-06, 3.4491236674051304e-07, 3.7130816028022256e-08, 3.4776265741499374e-09, 2.841611748483512e-10, 2.0299735969420548e-11, 1.2696521132798253e-12, 6.958135594839695e-14, 3.341782176890592e-15, 1.4057621383623778e-16, 5.1731398063656086e-18, 1.6619746934613393e-19, 4.64790158269552e-21, 1.127041449728631e-22, 2.3573713261856018e-24, 4.2249230991628243e-26, 6.432409217194928e-28, 8.227182348966444e-30, 8.711537992532477e-32, 7.487962161797618e-34, 5.083554653561869e-36, 2.6184953446604017e-38, 9.598193982252884e-41, 2.22614505430028e-43, 2.4504613778446714e-46]",125496.89
3879743,22,"[0.019391457, 0.062157203, 0.028246872, 0.0628888, 0.21092859, 0.31309828, 0.5580615, 0.018462818, 0.23748815, 0.010538236, 0.012568363, 0.025449786, 0.021012638, 0.045331858, 0.03112522, 0.04918639, 0.0530511, 0.14132132, 0.12097844, 0.07818381, 0.29576278, 0.2677678]","[0.04181870787377148, 0.16432176222089842, 0.2735976610292812, 0.26126996162116145, 0.1619052805537335, 0.06955675798128863, 0.02157394505556028, 0.004963865247815294, 0.0008637832329138226, 0.00011531177984945083, 1.1934318756857138e-05, 9.647221168838857e-07, 6.118923324505196e-08, 3.0505010353546656e-09, 1.1938041372630915e-10, 3.650096722106065e-12, 8.641418495834335e-14, 1.5610481255317626e-15, 2.103101331457813e-17, 2.0380679475362173e-19, 1.337378932183329e-21, 5.301417418367453e-24, 9.551788733286209e-27]",45717.19
3879739,20,"[0.04965279, 0.05248039, 0.009867013, 0.027101088, 0.023579866, 0.02519857, 0.011579709, 0.034414563, 0.021460982, 0.0052572154, 0.011068056, 0.006422699, 0.09472114, 0.15978695, 0.05602556, 0.020147419, 0.029765796, 0.025951788, 0.03851083, 0.034813873]","[0.4650282029398023, 0.370091717583768, 0.13200998296546512, 0.028292484689127064, 0.004109525689721405, 0.00043175640578369575, 3.414100718821547e-05, 2.08481214080033e-06, 9.998249391124273e-08, 3.8059699039019985e-09, 1.1567252643346479e-10, 2.8118391445461823e-12, 5.455758461939829e-14, 8.398404684120501e-16, 1.0147909438246454e-17, 9.466210969587144e-20, 6.64834610794484e-22, 3.382936563754077e-24, 1.171277318565539e-26, 2.4559750323663572e-29, 2.341415033048075e-32]",38121.66
3879741,27,"[0.03712571, 0.06882288, 0.06519113, 0.02387783, 0.7835, 0.012383551, 0.020182155, 0.100892745, 0.0801186, 0.107676156, 0.06048206, 0.3457411, 0.020698808, 0.04041229, 0.030108629, 0.0069822264, 0.060642023, 0.047133055, 0.10822271, 0.029403897, 0.05239038, 0.03708496, 0.009845096, 0.06884654, 0.034938063, 0.015050325, 0.023755904]","[0.04256473213777679, 0.22951064554579534, 0.3321857207948703, 0.2415632437964015, 0.10971166157322446, 0.03465722143816062, 0.008108271732196488, 0.0014627278812589428, 0.0002091338920914407, 2.416210226898715e-05, 2.287476319476965e-06, 1.7924943831962533e-07, 1.1708986474153775e-08, 6.40603041040791e-10, 2.943311398912694e-11, 1.1366756260270415e-12, 3.686391969543936e-14, 1.0012850448718003e-15, 2.2671062261901047e-17, 4.249203660750262e-19, 6.528079738982782e-21, 8.109441102133245e-23, 7.9931574076828085e-25, 6.085793901440476e-27, 3.439403246502086e-29, 1.3534852308506003e-31, 3.297476995206402e-34, 3.729641606814072e-37]",65239.65
