50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.464557,,,,,,,,,,,,2808a1ab-e218-443f-8725-5ed8172a118c,1996,,,"[115.6, 32.8]",3775607,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Amalie Vevle Eikeland,26570.0,Right Midfield,133,Reading WFC,974,['859c6130-9948-440a-a0f0-3e2c9ee4d7d1'],9,Right Foot,"[120.0, 35.0, 0.3]",True,"[{'location': [117.8, 35.9], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 37.7], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 36.8], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.3, 34.4], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.1, 28.6], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.5, 20.8], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.5, 41.3], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.9, 36.8], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.4, 37.7], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.5, 39.9], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.1, 47.5], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.1, 37.1], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.6, 42.8], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.7, 34.6], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",ec6c33e5-c65c-442e-80bf-0578fa3cafdf,,Off T,,0.2555513,Volley,Open Play,,,,Reading WFC,974,00:14:09.498,Shot,
,,,,,,,,,,,,,,,,1.76867,,,,,,,,,,,,241404a5-0b28-4e49-9d88-722fd95ae7e1,2080,,,"[83.7, 49.5]",3775607,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fara Williams,10251.0,Left Defensive Midfield,139,Reading WFC,974,['af3b055a-2963-48fb-9dd0-385d92c8b7ee'],2,Right Foot,"[120.0, 51.3, 0.7]",True,"[{'location': [102.1, 28.5], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.4, 42.1], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.4, 43.7], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [79.2, 38.4], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [89.6, 39.9], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.1, 48.3], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.5, 38.9], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.3, 41.0], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.0, 45.7], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [90.5, 47.2], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.9, 49.0], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.4, 45.9], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.0, 47.2], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.3, 41.7], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.3, 38.3], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 35.9], 'player': {'id': 15578, 'name': 'Faye Bryson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 28.3], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",0a917759-d30b-4a09-a320-0322e19c8843,,Off T,,0.006566439,Normal,Open Play,,,,Reading WFC,974,00:17:02.898,Shot,
,,,,,,,,,,,,,,,,1.417312,,,,,,,,,,,,65e3d23f-f657-43fe-886e-43719f9f72e3,2193,,,"[87.8, 43.4]",3775607,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Left Defensive Midfield,146,Reading WFC,974,['0781c3a7-46b2-4f4f-818d-7f9e9dfe268f'],55,Right Foot,"[119.2, 39.4, 0.2]",,"[{'location': [101.9, 20.0], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.9, 30.3], 'player': {'id': 24281, 'name': 'Danielle Carter'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.1, 33.8], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.1, 47.1], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [84.2, 17.1], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [82.5, 51.1], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.2, 25.8], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 31.3], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 38.5], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.3, 45.3], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.4, 37.2], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.8, 38.7], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [86.9, 37.6], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [87.3, 45.6], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.1, 39.4], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1ef49fc6-cf06-4f43-ae31-a515e0cffbe2,,Saved,,0.024691122,Normal,Open Play,,,,Reading WFC,974,00:21:55.110,Shot,
,,,,,,,,,,,,,,,,0.895946,,,,,,,,,,,,308f08e3-3cd4-4933-86fd-a06647825e7d,2370,,,"[103.9, 45.3]",3775607,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Rowe,19780.0,Left Midfield,160,Reading WFC,974,"['68aee47c-403b-406c-afc3-e61367ae6f1b', '78a3858c-6b52-42b4-955a-3029ffc227e5']",8,Right Foot,"[120.0, 38.8, 2.2]",,"[{'location': [92.2, 65.4], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.4, 52.6], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.0, 43.2], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 44.2], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.7, 41.7], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.8, 47.7], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",8c5700d8-0f5c-46a6-93dd-aa683573c740,True,Goal,,0.27937305,Half Volley,Open Play,,,,Reading WFC,974,00:27:08.692,Shot,True
,,,,,,,,,,,,,,,,2.614155,,,,,,,,,,,,bf450c17-fa1e-45c4-ba4b-c921e9210c76,2445,,,"[91.7, 44.4]",3775607,74,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Left Defensive Midfield,163,Reading WFC,974,['c8cae351-15bc-4e85-b90c-39d47bd241c6'],19,Right Foot,"[120.0, 27.9, 0.2]",True,"[{'location': [118.5, 40.3], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [74.1, 15.2], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [85.2, 39.1], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.3, 55.0], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.7, 13.3], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.1, 18.8], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.0, 51.0], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [93.7, 44.3], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [93.9, 25.0], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.8, 19.8], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.6, 41.0], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.5, 26.8], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.5, 43.9], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 29.8], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",b24ccbf4-8b72-453e-8dd5-850be6cb6f6b,,Off T,,0.027333556,Normal,Open Play,,,,Reading WFC,974,00:29:19.364,Shot,
,,,,,,,,,,,,,,,,0.263956,,,,,,,,,,,,d064b0d6-5d0e-4569-8db8-309a505f401c,2598,,,"[92.0, 39.3]",3775607,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Left Defensive Midfield,169,Reading WFC,974,"['0fda615a-419e-4905-9fab-0a683f672081', '5d2cd410-e0a9-4c8e-850a-847762b7d1a5']",57,Right Foot,"[98.5, 39.2]",,"[{'location': [94.8, 41.2], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.7, 47.1], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.7, 43.2], 'player': {'id': 46635, 'name': 'Emma Harries'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.9, 32.7], 'player': {'id': 19780, 'name': 'Rachel Rowe'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [97.5, 23.4], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.3, 56.1], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [89.8, 38.7], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.1, 44.0], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 48.1], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.5, 39.1], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 41.8], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.8, 31.9], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 39.6], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",6dc489c5-b615-4292-b830-b489a3ab6c5b,,Blocked,,0.02937531,Normal,Open Play,,,,Reading WFC,974,00:32:57.545,Shot,
,,,,,,,,,,,,,,,,1.168019,,,,,,,,,,,,c1b59b73-9881-4fcd-8bfb-f5069b269b88,2613,,,"[106.6, 33.5]",3775607,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ebony Salmon,31527.0,Right Center Forward,170,Bristol City WFC,973,"['19b89ee4-5f42-47cb-8be1-e3c166472524', '34d702e5-4de1-4d7c-8d52-4e03f5bd6467']",10,Right Foot,"[120.0, 43.4, 0.6]",,"[{'location': [93.9, 51.2], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.8, 33.0], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.8, 34.1], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.8, 52.2], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.9, 37.4], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",3b0426d9-4971-47c5-9588-39d7d98f8ad8,,Goal,,0.20843205,Half Volley,Open Play,,,,Bristol City WFC,973,00:33:10.590,Shot,True
,,,,,,,,,,,,,,,,0.045579,,,,,,,,,,,,2d0698f5-1da9-4c1f-9baf-ab761417d8df,2870,,,"[102.5, 34.3]",3775607,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yana Daniëls,10093.0,Left Midfield,186,Bristol City WFC,973,"['18325244-6726-4857-8f25-bc0512ac4ac2', 'bbd1dce7-11f9-4354-b9ae-0e6142d8ad15']",59,Right Foot,"[103.7, 34.8]",True,"[{'location': [114.1, 41.7], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 37.3], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 34.8], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 38.1], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 48.1], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 34.7], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.2, 39.5], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.8, 37.6], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.3, 41.5], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.0, 41.0], 'player': {'id': 23412, 'name': 'Abigail Harrison'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Blocked,,0.051383324,Half Volley,Open Play,,,,Bristol City WFC,973,00:40:59.282,Shot,
,,,,,,,,,,,,,,,,0.106509,,,,,,,,,,,,853ec1a0-df7f-44b5-888c-c2173900d098,2875,,,"[107.6, 48.3]",3775607,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abigail Harrison,23412.0,Left Center Forward,186,Bristol City WFC,973,"['3bd1d50e-4294-41a3-8789-b97816674992', '95cd5275-5567-41ca-a5a2-3eefb25b167b']",2,Right Foot,"[109.0, 47.3]",,"[{'location': [107.1, 39.9], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [96.5, 44.8], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.9, 52.5], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.1, 47.3], 'player': {'id': 21021, 'name': 'Molly Bartrip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 41.4], 'player': {'id': 20061, 'name': 'Deanna Cooper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 36.3], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.4, 49.6], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 44.4], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.0, 37.5], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.2, 41.6], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.9, 63.2], 'player': {'id': 16384, 'name': 'Carla Humphrey'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Blocked,,0.06706264,Half Volley,Open Play,,,,Bristol City WFC,973,00:41:02.220,Shot,
,,,,,,,,,,,,,,,,0.132248,,,,,,,,,,,,e1266957-add9-44ff-a635-07130b71c503,2968,,,"[115.4, 49.2]",3775607,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Rowe,19780.0,Left Midfield,191,Reading WFC,974,"['871f9ad8-81df-45e4-bb25-ae530aca4859', 'f63a8be8-c6dd-48cc-9c24-f4d24340fd83']",14,Right Foot,"[116.5, 47.4]",True,"[{'location': [118.3, 43.1], 'player': {'id': 16376, 'name': 'Sophie Baggaley'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 51.6], 'player': {'id': 46737, 'name': 'Ella Jade Mastrantonio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 39.7], 'player': {'id': 15563, 'name': 'Charlie Wellings'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.4, 47.5], 'player': {'id': 16381, 'name': 'Gemma Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.4, 45.3], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.3, 54.4], 'player': {'id': 10093, 'name': 'Yana Daniëls'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.1, 63.2], 'player': {'id': 24239, 'name': 'Jemma Elizabeth Purfield'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.9, 42.9], 'player': {'id': 46738, 'name': 'Emma Bissell'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [108.7, 39.8], 'player': {'id': 31564, 'name': 'Molly Pike'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.5, 49.0], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.9, 31.3], 'player': {'id': 5016, 'name': 'Jessica Fishlock'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.2, 50.6], 'player': {'id': 35407, 'name': 'Ga-Eul Jeon'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [114.6, 65.3], 'player': {'id': 15725, 'name': 'Natasha Harding'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.3, 38.2], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [98.1, 22.2], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",9f16c2c7-ce53-456b-a61a-17331c60a8b2,,Blocked,,0.05119542,Backheel,Open Play,,,,Reading WFC,974,00:44:14.969,Shot,
