50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.660015,,,,,,,,,,,,b87bac2e-48e5-4f92-a043-7407f7aa13d8,3364,,,"[97.6, 36.5]",3901154,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Corentin Jean,3010.0,Left Wing,174,Troyes,133,['6aab7d6b-47cc-4a30-9761-60d07bef14c1'],6,,Right Foot,"[115.3, 41.1, 1.5]",True,"[{'location': [94.8, 10.7], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [100.7, 58.3], 'player': {'id': 7376, 'name': 'Yoann Court'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.5, 29.2], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [99.0, 19.0], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [86.6, 33.8], 'player': {'id': 7365, 'name': 'Rémi Mulumba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.2, 32.0], 'player': {'id': 7392, 'name': 'Pape Abdou Paye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.3, 37.7], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.2, 33.0], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 39.4], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.3, 51.9], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.7, 40.4], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.3, 47.6], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.5, 40.6], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 41.9], 'player': {'id': 15796, 'name': 'Babacar Gueye'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [89.1, 45.6], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",45d1ef97-be97-4ea1-930a-fdd4e53b6971,Saved,0.056002557,Half Volley,Open Play,,,,Troyes,133,00:33:06.749,Shot,
,,,,,,,,,,,,,,,,,0.596333,,,,,,,,,,,,56f5e4c2-9908-438c-b267-e045f00fc1e2,3385,,,"[109.8, 33.8]",3901154,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Babacar Gueye,15796.0,Center Forward,174,Troyes,133,['10aea930-cc78-4dd5-a8a0-7c8a6cd93f0c'],28,,Head,"[120.0, 39.7, 4.9]",,"[{'location': [101.3, 19.0], 'player': {'id': 7392, 'name': 'Pape Abdou Paye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.0, 37.2], 'player': {'id': 7365, 'name': 'Rémi Mulumba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.3, 43.7], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.9, 37.5], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.5, 44.9], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.4, 37.3], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 30.2], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.4, 38.5], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 41.0], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.0, 48.2], 'player': {'id': 7376, 'name': 'Yoann Court'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.1, 40.1], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.9, 57.1], 'player': {'id': 7301, 'name': 'Lossémy Karaboué'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",ebfd0fee-5afb-44ac-87b1-e97a8863737d,Off T,0.071512625,Normal,Open Play,,,,Troyes,133,00:33:28.140,Shot,
,,,,,,,,,,,,,,,,,1.025863,,,,,,,,,,,,0ad33b0b-7157-4e50-ac08-af806a91e6bd,3405,,,"[97.5, 44.3]",3901154,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Walid Mesloub,7766.0,Right Center Midfield,175,Lorient,165,['d0f45055-d743-4eeb-97bb-24757d6861d8'],44,,Right Foot,"[120.0, 39.7, 4.5]",,"[{'location': [106.3, 17.2], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.6, 51.4], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [96.8, 26.5], 'player': {'id': 7365, 'name': 'Rémi Mulumba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.6, 34.5], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.8, 40.8], 'player': {'id': 36553, 'name': 'Matthieu Dreyer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.6, 42.2], 'player': {'id': 7376, 'name': 'Yoann Court'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.3, 42.6], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 45.4], 'player': {'id': 26752, 'name': 'Mouhamadou Dabo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 42.7], 'player': {'id': 42422, 'name': 'Dušan Veškovac'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 28.6], 'player': {'id': 401479, 'name': 'Calvin Anele Ngcongca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 25.3], 'player': {'id': 7301, 'name': 'Lossémy Karaboué'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.9, 16.8], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",6f02c209-d91d-4855-ba5c-695b586a29d2,Off T,0.044385314,Normal,Open Play,,,,Lorient,165,00:34:44.494,Shot,
,,,,,,,,,,,,,,,,,1.197491,,,,,,,,,,,,4934b0ee-27ce-44f3-b54d-f80986d45e29,3532,,,"[112.5, 48.1]",3901154,83,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,François Bellugou,3140.0,Center Defensive Midfield,180,Lorient,165,['8f037bb7-408a-44fe-b794-95f14f9fce27'],2,,Right Foot,"[120.0, 47.0, 3.4]",True,"[{'location': [117.5, 76.3], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [112.5, 42.8], 'player': {'id': 7301, 'name': 'Lossémy Karaboué'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 41.1], 'player': {'id': 36553, 'name': 'Matthieu Dreyer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.9, 43.8], 'player': {'id': 401479, 'name': 'Calvin Anele Ngcongca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.4, 38.7], 'player': {'id': 42422, 'name': 'Dušan Veškovac'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 46.0], 'player': {'id': 26752, 'name': 'Mouhamadou Dabo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.1, 42.5], 'player': {'id': 29133, 'name': 'Brayan Andrés Perea Vargas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [96.5, 43.9], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.7, 34.1], 'player': {'id': 7376, 'name': 'Yoann Court'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.4, 44.6], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.0, 49.0], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.3, 45.1], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.7, 36.8], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.4, 36.3], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.7, 47.3], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.0, 31.0], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",3bcfdb04-06b1-4eda-a823-2fb6bc0963c1,Off T,0.06371067,Half Volley,Open Play,,,,Lorient,165,00:38:02.636,Shot,
,,,,,,,,,,,,,,,,,0.760671,,,,,,,,,,,,4f1bf7d3-2d21-4b22-8297-97971e03c527,3560,,,"[103.5, 33.7]",3901154,83,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yoann Court,7376.0,Left Center Midfield,181,Troyes,133,"['25a255b9-affb-4ba5-a361-1fe45133e654', '3688f51b-f96c-4e95-8961-69007427a01d', 'd227a388-f3e0-4126-b080-f558e8fe19d7']",31,,Left Foot,"[116.1, 38.7, 0.2]",True,"[{'location': [105.2, 27.3], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 34.1], 'player': {'id': 7365, 'name': 'Rémi Mulumba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.2, 34.7], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.0, 38.4], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.4, 30.9], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.9, 31.0], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.7, 30.6], 'player': {'id': 7392, 'name': 'Pape Abdou Paye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.5, 37.7], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.1, 18.0], 'player': {'id': 3010, 'name': 'Corentin Jean'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.4, 31.1], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.3, 27.0], 'player': {'id': 29133, 'name': 'Brayan Andrés Perea Vargas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.3, 53.0], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",4e7a47e8-cbc5-4615-b7b7-8249d3562aaa,Saved,0.07459895,Normal,Open Play,,,,Troyes,133,00:38:31.841,Shot,True
,,,,,,,,,,,,,,,,,0.166093,,,,,,,,,,,,5a8fe2e0-64e3-44f2-b8e5-eb940b4e2caa,3598,,,"[103.7, 27.4]",3901154,84,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Stéphane Darbion,2993.0,Right Wing,182,Troyes,133,"['3f56412a-2028-4966-9d03-7b335d55c0ef', 'ca3ea26b-b8c1-4d13-a0e3-015ff5cec680']",7,,Right Foot,"[104.9, 28.4]",,"[{'location': [99.8, 45.0], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.2, 44.8], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.8, 36.9], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.7, 28.2], 'player': {'id': 7392, 'name': 'Pape Abdou Paye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.6, 29.4], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 23.0], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.5, 26.1], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.9, 36.7], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.1, 21.1], 'player': {'id': 3010, 'name': 'Corentin Jean'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.1, 40.9], 'player': {'id': 29133, 'name': 'Brayan Andrés Perea Vargas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.4, 45.5], 'player': {'id': 401470, 'name': 'Fabien Camus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [85.6, 55.0], 'player': {'id': 7301, 'name': 'Lossémy Karaboué'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,Blocked,0.05061365,Normal,Open Play,,,,Troyes,133,00:39:07.373,Shot,
,,,,,,,,,,,,,,,,,1.004878,,,,,,,,,,,,05d9de1f-2167-4ccf-96d8-336aa6ed34f5,3678,,,"[90.0, 48.2]",3901154,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoann Court,7376.0,Left Center Midfield,186,Troyes,133,['9134bbb3-9bfc-483b-9c7e-69ef479c3658'],38,,Left Foot,"[117.7, 42.5, 1.9]",True,"[{'location': [117.3, 41.3], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.5, 46.6], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [95.6, 20.0], 'player': {'id': 26752, 'name': 'Mouhamadou Dabo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.0, 37.2], 'player': {'id': 29133, 'name': 'Brayan Andrés Perea Vargas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.0, 57.8], 'player': {'id': 3010, 'name': 'Corentin Jean'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.5, 45.2], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.1, 49.8], 'player': {'id': 7301, 'name': 'Lossémy Karaboué'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.4, 54.0], 'player': {'id': 7199, 'name': 'Vincent Le Goff'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.0, 59.0], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.5, 45.3], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 41.6], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.0, 52.3], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.2, 37.7], 'player': {'id': 7392, 'name': 'Pape Abdou Paye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.0, 48.7], 'player': {'id': 7365, 'name': 'Rémi Mulumba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.9, 44.9], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.9, 27.2], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [84.1, 50.9], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",108dfc12-f923-44fb-a3e2-33e7ba97da1d,Saved,0.020414788,Normal,Open Play,,,,Troyes,133,00:40:38.007,Shot,
,,,,,,,,,,,,,,,,,0.797594,,,,,,,,,,,,68022c48-ea7f-4dc8-af94-8644216b5986,3690,,,"[111.5, 52.3]",3901154,86,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Romain Philippoteaux,7338.0,Right Midfield,188,Lorient,165,"['616f9c03-0e57-4aac-93c9-9d965d07520d', 'b1bc24f0-006f-43f3-b113-d37fae9c10ed']",3,,Right Foot,"[118.6, 44.2, 1.6]",True,"[{'location': [118.9, 43.7], 'player': {'id': 36553, 'name': 'Matthieu Dreyer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 36.6], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.7, 48.3], 'player': {'id': 42422, 'name': 'Dušan Veškovac'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.7, 50.8], 'player': {'id': 401479, 'name': 'Calvin Anele Ngcongca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.0, 38.7], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,Saved,0.06496713,Volley,Open Play,,,,Lorient,165,00:41:03.599,Shot,True
,,,,,,,,,,,,,,,,,1.197884,,,,,,,,,,,,e9833467-62cb-4da5-8fcd-347dccc0c975,3814,,,"[96.1, 39.0]",3901154,91,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rémi Mulumba,7365.0,Left Center Midfield,198,Lorient,165,['f579a5e9-7ed9-4565-9c01-2b2d16fd115b'],4,,Right Foot,"[120.0, 36.9, 4.3]",,"[{'location': [106.3, 40.6], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 39.7], 'player': {'id': 7376, 'name': 'Yoann Court'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.4, 38.7], 'player': {'id': 29133, 'name': 'Brayan Andrés Perea Vargas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.4, 37.7], 'player': {'id': 26752, 'name': 'Mouhamadou Dabo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 45.1], 'player': {'id': 42422, 'name': 'Dušan Veškovac'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 38.6], 'player': {'id': 401479, 'name': 'Calvin Anele Ngcongca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.8, 34.3], 'player': {'id': 7301, 'name': 'Lossémy Karaboué'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 29.6], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.5, 41.1], 'player': {'id': 36553, 'name': 'Matthieu Dreyer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.0, 42.7], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.8, 43.3], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.8, 35.4], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.8, 39.0], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,Off T,0.07271091,Normal,Free Kick,,,,Lorient,165,00:46:04.739,Shot,
,,,,,,,,,,,,,,,,,1.084146,,,,,,,,,,,,4bc05901-a889-4e99-ac0d-46bfa171ceea,3891,,,"[105.2, 39.2]",3901154,93,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rémi Mulumba,7365.0,Left Center Midfield,202,Lorient,165,['3b554062-5a07-415c-b76f-23e98e5b4ff8'],50,,Right Foot,"[120.0, 36.0, 2.0]",True,"[{'location': [94.9, 23.5], 'player': {'id': 7415, 'name': 'Jessy Pi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 39.4], 'player': {'id': 26752, 'name': 'Mouhamadou Dabo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.7, 30.7], 'player': {'id': 7301, 'name': 'Lossémy Karaboué'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.1, 32.0], 'player': {'id': 401479, 'name': 'Calvin Anele Ngcongca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 34.0], 'player': {'id': 42422, 'name': 'Dušan Veškovac'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.6, 14.5], 'player': {'id': 2993, 'name': 'Stéphane Darbion'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.5, 38.5], 'player': {'id': 36553, 'name': 'Matthieu Dreyer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 48.3], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.0, 26.2], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.6, 31.3], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",d5a3cc7e-0880-422d-a525-72ed30fb718f,Post,0.12352342,Normal,Open Play,,,,Lorient,165,00:48:50.132,Shot,
