50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.205523,,,,,,,,,,,,,5f89e4b4-d417-4018-9d98-e79a31272100,1870,,"[110.9, 38.0]",3890543,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Noah-Joel Sarenren-Bazee,21311.0,Left Wing,119,Hannover 96,178,"['2c231ec2-9271-4700-b64d-4c608ec7dbdf', '3fd02b7b-81eb-4aed-adcf-7712befd3088']",44,,Right Foot,"[120.0, 31.0]",True,"[{'location': [97.9, 36.9], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.8, 51.8], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.5, 61.1], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.7, 46.1], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.4, 44.9], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.7, 53.3], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 38.3], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.2, 42.8], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.4, 62.8], 'player': {'id': 8551, 'name': 'Felix Klaus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.2, 39.9], 'player': {'id': 38524, 'name': 'Hiroshi Kiyotake'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.5, 46.0], 'player': {'id': 11845, 'name': 'Artur Sobiech'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,Wayward,0.23130824,Backheel,Open Play,,,,Hannover 96,178,00:07:44.847,Shot,True
,,,,,,,,,,,,,,,0.535679,,,,,,,,,,,,,2f8907ec-7312-4194-a747-1dc5557c9445,1924,,"[114.6, 50.3]",3890543,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hiroki Sakai,3530.0,Right Back,120,Hannover 96,178,['779801ea-b984-428e-9b77-8f25481aa657'],29,,Right Foot,"[120.0, 45.0, 0.9]",,"[{'location': [117.9, 44.1], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.4, 38.8], 'player': {'id': 8551, 'name': 'Felix Klaus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.0, 43.2], 'player': {'id': 11845, 'name': 'Artur Sobiech'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.6, 37.4], 'player': {'id': 21311, 'name': 'Noah-Joel Sarenren-Bazee'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.0, 38.4], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.9, 47.6], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 42.7], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 36.8], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",97cf4f73-84cc-493d-b183-793ff765d742,True,,Off T,0.14329863,Volley,Open Play,,,,Hannover 96,178,00:09:29.842,Shot,
,,,,,,,,,,,,,,,0.656851,,,,,,,,,,,,,bcc02bc1-f995-49b6-abc3-cd3018613bb0,2084,,"[109.3, 50.9]",3890543,59,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Manuel Schmiedebach,8543.0,Right Defensive Midfield,129,Hannover 96,178,['eb3a66b2-c09e-42c1-b31b-95eb8be518ee'],14,,Right Foot,"[120.0, 44.1, 0.2]",True,"[{'location': [116.2, 42.6], 'player': {'id': 8551, 'name': 'Felix Klaus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.8, 80.0], 'player': {'id': 38524, 'name': 'Hiroshi Kiyotake'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.9, 35.2], 'player': {'id': 13125, 'name': 'Iver Tobias Rørvik Fossum'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.8, 40.0], 'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.4, 34.8], 'player': {'id': 21311, 'name': 'Noah-Joel Sarenren-Bazee'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.6, 41.8], 'player': {'id': 8538, 'name': 'Waldemar Anton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.7, 36.5], 'player': {'id': 11845, 'name': 'Artur Sobiech'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [119.3, 43.0], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.2, 66.5], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.6, 41.4], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.6, 46.5], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.8, 46.8], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.9, 43.8], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 40.6], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 38.3], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.1, 40.1], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.3, 34.4], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",53a20be0-93a3-495f-8045-bfff125e526a,,,Post,0.06641968,Normal,Open Play,,,,Hannover 96,178,00:14:14.217,Shot,
,,,,,,,,,,,,,,,0.740796,,,,,,,,,,,,,59c34ce1-052e-43ef-b83e-fa9831b2942f,2165,,"[95.5, 49.1]",3890543,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Wing,132,Schalke 04,181,['aff26aa1-eec0-449b-85ff-aecf7eedb9fc'],58,,Left Foot,"[116.6, 41.3, 0.2]",,"[{'location': [100.0, 52.3], 'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 44.7], 'player': {'id': 8538, 'name': 'Waldemar Anton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.6, 48.3], 'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.4, 56.7], 'player': {'id': 21311, 'name': 'Noah-Joel Sarenren-Bazee'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.3, 37.7], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.2, 46.6], 'player': {'id': 13125, 'name': 'Iver Tobias Rørvik Fossum'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.3, 30.7], 'player': {'id': 8543, 'name': 'Manuel Schmiedebach'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.2, 41.1], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.9, 50.0], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.4, 42.8], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.0, 28.0], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [81.0, 53.3], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",2fb0c6d3-ff0b-4b0c-ae27-194df8720975,,,Saved,0.02569438,Normal,Open Play,,,,Schalke 04,181,00:15:58.391,Shot,
,,,,,,,,,,,,,,,0.869056,,,,,,,,,,,,,1a5e1ab4-752a-4730-b155-146cdc573f72,2407,,"[98.9, 37.6]",3890543,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Max Meyer,8508.0,Center Attacking Midfield,143,Schalke 04,181,['e499684b-47bf-4983-a157-cc024e1374bf'],28,,Left Foot,"[120.0, 36.1, 3.9]",,"[{'location': [103.0, 47.0], 'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.4, 38.9], 'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 35.2], 'player': {'id': 8538, 'name': 'Waldemar Anton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.7, 38.4], 'player': {'id': 13125, 'name': 'Iver Tobias Rørvik Fossum'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 22.1], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 28.2], 'player': {'id': 8543, 'name': 'Manuel Schmiedebach'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.1, 13.3], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.4, 39.7], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 39.9], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.3, 50.5], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.3, 31.0], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",c9fbd672-0d66-4b7b-a093-ae04c576ec7e,,,Off T,0.049713843,Normal,Open Play,,,,Schalke 04,181,00:21:28.562,Shot,
,,,,,,,,,,,,,,,1.091968,,,,,,,,,,,,,d9371975-0f0d-4833-9554-c0ae73a892c2,2493,,"[105.7, 60.9]",3890543,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,147,Schalke 04,181,['6406c83f-17d9-453f-a025-d283ef5bc782'],2,,Right Foot,"[120.0, 40.7, 3.8]",True,"[{'location': [104.6, 57.9], 'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.2, 47.9], 'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 41.3], 'player': {'id': 8538, 'name': 'Waldemar Anton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 35.8], 'player': {'id': 8543, 'name': 'Manuel Schmiedebach'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 28.4], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.6, 42.1], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.3, 36.6], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.0, 27.5], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.4, 44.1], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.1, 47.2], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",b965c967-dde7-4e24-9cec-c904741ebff4,,,Off T,0.011420207,Normal,Open Play,,,,Schalke 04,181,00:23:02.210,Shot,
,,,,,,,,,,,,,,,1.49161,,,,,,,,,,,,,e587ff6e-ea49-4535-aedd-ef9262a23340,2514,,"[89.6, 39.9]",3890543,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hiroki Sakai,3530.0,Right Back,148,Hannover 96,178,['305d4bb6-fa9e-4143-af57-d9e56a3480a5'],55,,Left Foot,"[120.0, 46.8, 3.8]",True,"[{'location': [97.9, 41.0], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.2, 39.8], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 32.3], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 49.0], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 40.3], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.1, 37.1], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.2, 24.0], 'player': {'id': 8508, 'name': 'Max Meyer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.7, 36.5], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.7, 32.0], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [90.4, 16.1], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [89.9, 37.7], 'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [99.0, 57.1], 'player': {'id': 8551, 'name': 'Felix Klaus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.5, 40.0], 'player': {'id': 13125, 'name': 'Iver Tobias Rørvik Fossum'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.7, 47.1], 'player': {'id': 11845, 'name': 'Artur Sobiech'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.0, 37.6], 'player': {'id': 38524, 'name': 'Hiroshi Kiyotake'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.0, 32.9], 'player': {'id': 21311, 'name': 'Noah-Joel Sarenren-Bazee'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.0, 20.3], 'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,,Off T,0.018470384,Half Volley,Open Play,,,,Hannover 96,178,00:23:55.843,Shot,
,,,,,,,,,,,,,,,0.402827,,,,,,,,,,,,,4a3df199-dd20-4e00-aab2-6a6c45e44786,2862,,"[110.5, 36.7]",3890543,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alessandro Schöpf,11281.0,Right Midfield,165,Schalke 04,181,['b9e7e1c6-ce09-4f0d-9344-39534aaf4c2c'],1,,Right Foot,"[120.0, 39.8, 0.2]",True,"[{'location': [105.7, 38.6], 'player': {'id': 13125, 'name': 'Iver Tobias Rørvik Fossum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.4, 44.4], 'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.8, 49.5], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.3, 46.8], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.7, 42.9], 'player': {'id': 8538, 'name': 'Waldemar Anton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 50.2], 'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 47.2], 'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.6, 45.2], 'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",010e55b1-aa8d-4b3a-9b44-5bde415e3d44,,True,Goal,0.9484099,Normal,Open Play,,,,Schalke 04,181,00:34:01.492,Shot,
,,,,,,,,,,,,,,,1.230588,,,,,,,,,,,,,f9b8a652-8b8d-4767-885f-ecec93ddd6e0,2894,,"[110.7, 40.7]",3890543,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Artur Sobiech,11845.0,Right Center Forward,167,Hannover 96,178,['b47c4bab-ec0e-473c-8091-6c1c7a9d57d9'],56,,Head,"[120.0, 45.5, 4.1]",,"[{'location': [120.0, 40.3], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 32.2], 'player': {'id': 13125, 'name': 'Iver Tobias Rørvik Fossum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.3, 42.6], 'player': {'id': 8538, 'name': 'Waldemar Anton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.5, 41.1], 'player': {'id': 8060, 'name': 'Klaas-Jan Huntelaar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.8, 44.0], 'player': {'id': 8407, 'name': 'Ádám Szalai'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.4, 45.7], 'player': {'id': 49010, 'name': 'Valmir Sulejmani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.1, 36.8], 'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [117.0, 69.6], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.4, 39.9], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.3, 50.6], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 47.6], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.8, 39.3], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.6, 37.4], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.4, 43.3], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.7, 34.8], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",6850747e-5d43-40ea-bbd7-6c06df4e4684,,,Off T,0.06826435,Normal,Open Play,,,,Hannover 96,178,00:35:56.615,Shot,
,,,,,,,,,,,,,,,0.18928,,,,,,,,,,,,,ba156e7f-9033-4e19-b694-d2defd4ed4ac,3204,,"[101.5, 50.0]",3890543,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artur Sobiech,11845.0,Right Center Forward,183,Hannover 96,178,"['c51d2355-df5d-4b20-a1ce-f3fc9af6dfcb', 'eb4f58c8-c44a-472c-a5e1-8337bf541b42']",43,,Left Foot,"[104.9, 48.3]",,"[{'location': [104.6, 57.4], 'player': {'id': 8407, 'name': 'Ádám Szalai'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.1, 53.4], 'player': {'id': 38524, 'name': 'Hiroshi Kiyotake'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [117.2, 42.3], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.4, 35.3], 'player': {'id': 49010, 'name': 'Valmir Sulejmani'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.0, 59.1], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.4, 52.9], 'player': {'id': 16534, 'name': 'Roman Neustädter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.1, 38.5], 'player': {'id': 11281, 'name': 'Alessandro Schöpf'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.9, 56.9], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 51.3], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 47.3], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 37.6], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",ba2a7081-9a84-4df4-a2a6-938e79841ce4,,,Blocked,0.06755917,Normal,Open Play,,,,Hannover 96,178,00:42:43.529,Shot,
