50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.201163,,,,,,,,,,,,,,,f65989e1-ebc6-4778-ace0-80dd8c9d6ebf,2656,,,"[110.5, 29.5]",3901205,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Raphaël Adelino José Guerreiro,5209.0,Left Back,160,Lorient,165,"['d5fc90e9-f3bc-48f7-b812-75321b314953', 'ebaa915c-1ae7-414e-b742-91eaa7830c26', 'fdc59a59-1917-4720-9743-6643381f5ada']",52,,Left Foot,"[112.3, 31.4]",,"[{'location': [117.6, 36.2], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.1, 68.2], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.5, 53.6], 'player': {'id': 4474, 'name': 'Emmanuel Imorou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.8, 42.2], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 46.4], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.3, 29.5], 'player': {'id': 2991, 'name': 'Hervé Bazile'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.4, 40.0], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 34.5], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.5, 31.8], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.5, 34.7], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.4, 39.0], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",f6af2757-927e-4437-8f4d-b61531bc1edd,,Blocked,,0.077933714,Normal,Open Play,,,,Lorient,165,00:16:52.758,Shot,True
,,,,,,,,,,,,,,,,,,,,0.754962,,,,,,,,,,,,,,,a8fd4bc9-2bc7-4b73-b117-9a3f7e67e686,2746,,,"[113.5, 50.7]",3901205,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Appiah,22111.0,Right Back,161,Caen,140,"['32c4af4c-9045-43e6-9034-9dd42e991bec', '8a31a03b-0ffa-4308-a447-87d0b5027aaf']",5,,Right Foot,"[120.0, 38.1, 0.5]",,"[{'location': [91.2, 40.1], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [115.6, 46.2], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 53.8], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.1, 48.7], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.7, 46.3], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 37.6], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.4, 56.2], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.2, 48.5], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.6, 68.2], 'player': {'id': 2991, 'name': 'Hervé Bazile'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.1, 55.2], 'player': {'id': 2959, 'name': 'Julien Féret'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.6, 35.6], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.0, 26.9], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [86.2, 52.0], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.9, 49.4], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,True,Goal,,0.23376036,Normal,Open Play,,,,Caen,140,00:18:05.997,Shot,True
,,,,,,,,,,,,,,,,,,,,0.942382,,,,,,,,,,,,,,,9c337f56-13e0-4c48-b2d0-36a83d6ce128,3078,,,"[95.1, 45.9]",3901205,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Jeannot,3552.0,Left Wing,174,Lorient,165,['fa622866-32c2-4637-ba5d-651e4bbfc677'],47,,Right Foot,"[120.0, 42.2, 5.2]",,"[{'location': [92.0, 21.3], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [93.0, 47.3], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 52.3], 'player': {'id': 4474, 'name': 'Emmanuel Imorou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.2, 42.8], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.1, 47.3], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.7, 38.4], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 43.1], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.1, 41.7], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 57.3], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.2, 50.0], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.5, 37.7], 'player': {'id': 6335, 'name': 'Lamine Gassama'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",63ae5a2b-a4e3-421f-b7d4-61db76a764bf,,Off T,,0.049535286,Normal,Open Play,,,,Lorient,165,00:24:47.116,Shot,
,,,,,,,,,,,,,,,,,,,,0.492577,,,,,,,,,,,,,,,2b29cb1e-2d44-4960-965f-3629f7e0bbb6,3147,,,"[113.9, 33.2]",3901205,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronny Rodelin,2955.0,Left Midfield,175,Caen,140,"['5344590d-ea07-4f94-82c4-4995f9233b80', 'aac3375a-bff9-4377-9f15-5c903253c2aa']",45,True,Head,"[117.9, 38.1, 1.0]",,"[{'location': [83.5, 59.2], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.6, 42.0], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.5, 38.2], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.7, 31.2], 'player': {'id': 4539, 'name': 'Michaël Jordan Nkololo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.2, 30.3], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.9, 47.9], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.3, 39.5], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.3, 60.7], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [97.4, 49.1], 'player': {'id': 2991, 'name': 'Hervé Bazile'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [117.7, 63.4], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.8, 60.1], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.8, 47.1], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.9, 42.8], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 41.5], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.2, 33.9], 'player': {'id': 7392, 'name': 'Pape Abdou Paye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",d1547fd8-d45c-40a3-8cfe-62873dd97ade,,Saved,,0.06659844,Normal,Open Play,,,,Caen,140,00:26:45.079,Shot,True
,,,,,,,,,,,,,,,,,,,,0.709529,,,,,,,,,,,,,,,7eafe3d6-f622-429b-b222-0c7062bb0a05,3159,,,"[91.2, 53.0]",3901205,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hervé Bazile,2991.0,Right Midfield,176,Caen,140,"['0c484be5-e2ed-4f1b-b448-01eff235cb7d', '2b24b97e-1c26-424d-95c8-bf3e633bdc1b', '70bb02fa-179f-4cba-9292-49079c0ec7e6']",1,,Left Foot,"[107.3, 41.3]",,"[{'location': [80.8, 61.1], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.4, 56.0], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.6, 60.7], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.7, 61.6], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.3, 52.8], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 46.8], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 41.6], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 36.1], 'player': {'id': 7392, 'name': 'Pape Abdou Paye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.7, 53.6], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [96.7, 46.3], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.7, 31.6], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.2, 41.5], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 72.7], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.3, 57.8], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.4, 34.2], 'player': {'id': 3038, 'name': 'Andy Delort'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.6, 32.8], 'player': {'id': 4539, 'name': 'Michaël Jordan Nkololo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.3, 28.7], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",25718841-a4ce-4b87-a780-b0bc2f49c551,,Blocked,,0.018342422,Normal,Open Play,,,,Caen,140,00:27:01.551,Shot,True
,,,,,,,,,,,,,,,,,,,,0.074875,,,,,,,,,,,,,,,0fa11043-a99d-4a5f-8b00-ece3c1ca6cf4,3298,,,"[102.4, 45.2]",3901205,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Didier Ndong Ibrahim,22587.0,Right Center Midfield,179,Lorient,165,"['508f5e25-6bcc-4bd5-b745-9b54c741c0d1', '95f79fc1-ef97-4a54-8f93-9581654e1400']",33,,Right Foot,"[104.2, 45.0]",True,"[{'location': [107.7, 39.5], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.3, 40.9], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.5, 34.4], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.2, 37.7], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.6, 44.9], 'player': {'id': 4474, 'name': 'Emmanuel Imorou'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.4, 43.0], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 38.0], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.2, 40.7], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Blocked,,0.052287232,Normal,Open Play,,,,Lorient,165,00:29:33.608,Shot,
,,,,,,,,,,,,,,,,,,,,0.64654,,,,,,,,,,,,,,,f7a300dd-3874-41ea-9ea1-4b153cc34e5f,3356,,,"[111.8, 58.6]",3901205,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdul Majeed Waris,7615.0,Center Forward,181,Lorient,165,"['64d1968e-376d-429b-b00a-94385cea0cb0', '9b0a30cd-3bb8-4678-bb89-44bc4cc26681']",58,,Right Foot,"[120.0, 45.9, 0.5]",True,"[{'location': [117.9, 44.5], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.1, 52.1], 'player': {'id': 4539, 'name': 'Michaël Jordan Nkololo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.0, 53.3], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.1, 26.4], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 37.7], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 46.3], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.7, 40.4], 'player': {'id': 7338, 'name': 'Romain Philippoteaux'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.4, 57.2], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",24e547fa-5b18-4f44-8c55-87f895f1fadf,,Off T,,0.010207619,Normal,Open Play,,,,Lorient,165,00:30:58.530,Shot,True
,,,,,,,,,,,,,,,,,,,,0.096755,,,,,,,,,,,,,,,ad348397-bc07-4929-908a-0b120a1696a1,3566,,,"[109.6, 53.7]",3901205,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Philippoteaux,7338.0,Right Wing,195,Lorient,165,"['8f236838-b601-43b7-8283-3c18c4bf740e', 'd265c9ca-7b3f-475a-8321-d4240a79be10', 'db39d665-712f-4a4e-a6d8-4600ae32ba99']",21,,Right Foot,"[110.2, 52.8]",,"[{'location': [106.3, 30.7], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.8, 44.5], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 49.4], 'player': {'id': 4539, 'name': 'Michaël Jordan Nkololo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.3, 52.2], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 45.1], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 38.6], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 28.5], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.8, 41.1], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",7600e93b-623a-4901-9027-ab61b12bdf05,,Blocked,,0.04009199,Normal,Open Play,,,,Lorient,165,00:39:21.129,Shot,True
,,,,,,,,,,,,,,,,,,,,0.591409,,,,,,,,,,,,,,,cf56a6a0-f97b-4a15-8edb-7237c4f8bc82,3595,,,"[105.7, 36.4]",3901205,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Jeannot,3552.0,Center Forward,196,Lorient,165,['beed3720-5349-4865-820a-737b582663a5'],6,,Left Foot,"[118.1, 37.1, 0.2]",,"[{'location': [109.1, 32.3], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.0, 39.1], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.9, 46.2], 'player': {'id': 4539, 'name': 'Michaël Jordan Nkololo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [92.1, 32.2], 'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 40.7], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.1, 36.7], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 41.0], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 38.4], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.2, 37.2], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 32.6], 'player': {'id': 2991, 'name': 'Hervé Bazile'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.9, 40.3], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.9, 34.2], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",d8bb11ed-0b24-479b-90c5-c52b88020521,,Saved,,0.113149695,Normal,Open Play,,,,Lorient,165,00:40:06.550,Shot,
,,,,,,,,,,,,,,,,,,,,0.319462,,,,,,,,,,,,,,,0cdb3bd5-e834-42ed-a8d8-a6848974ece6,3613,,,"[112.8, 35.0]",3901205,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lindsay Rose,7346.0,Right Center Back,197,Lorient,165,"['29661a6f-1b18-491f-b5e0-e300716d85d4', 'ac5a8e51-8a3e-40f2-8baa-4b2a3b71ffe3']",48,True,Head,"[118.6, 39.4, 2.3]",,"[{'location': [115.4, 32.1], 'player': {'id': 7344, 'name': 'Jordan Adéoti'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.7, 18.9], 'player': {'id': 22111, 'name': 'Dennis Appiah'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.3, 30.3], 'player': {'id': 2991, 'name': 'Hervé Bazile'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.1, 36.9], 'player': {'id': 7444, 'name': 'Alaeddine Yahia'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.8, 35.7], 'player': {'id': 4386, 'name': 'Damien Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.9, 35.9], 'player': {'id': 4539, 'name': 'Michaël Jordan Nkololo'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.9, 30.7], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.8, 15.4], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.3, 36.7], 'player': {'id': 2979, 'name': 'Jonathan Delaplace'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 46.2], 'player': {'id': 3140, 'name': 'François Bellugou'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.2, 38.7], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.2, 40.1], 'player': {'id': 40698, 'name': 'Nicolas Seube'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.2, 39.9], 'player': {'id': 2963, 'name': 'Rémy Vercoutre'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.6, 43.3], 'player': {'id': 2955, 'name': 'Ronny Rodelin'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",7c0b3138-bb76-486a-b240-fbfb9195473c,,Saved,,0.07826833,Normal,Open Play,,,,Lorient,165,00:40:48.395,Shot,True
