50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.623,,,,,,,,4e8ae63a-bbf8-429e-8a52-c40779cca79b,2588,,"[102.0, 40.0]",7479,67,,,,,,,,,,,,,,,,,,2,Regular Play,Camila Martins Pereira,7182.0,Right Center Midfield,148,Orlando Pride,764,['47c5e19c-5e48-4fb1-8ab6-149f3a77fb7c'],0,,Right Foot,"[120.0, 40.7, 4.0]",,"[{'location': [102.0, 48.0], 'player': {'id': 5026, 'name': 'Meggie Dougherty Howard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.0, 49.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 35.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.0, 39.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 40.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.0, 45.0], 'player': {'id': 5067, 'name': 'Sydney Rae Leroux'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.0, 40.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.0, 34.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 30.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 28.0], 'player': {'id': 5063, 'name': 'Chioma Ubogagu'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.0, 33.0], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [88.0, 28.0], 'player': {'id': 4944, 'name': 'Estefanía Romina Banini Ruiz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 45.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",fb45b470-e2eb-40c6-b258-39835e0262e0,Off T,0.0537907,Normal,Open Play,,,,Orlando Pride,764,00:22:00.642,Shot,
,,,,,,,,,,,,3.202,,,,,,,,d341576a-17b6-4f63-a66c-da225df86968,2662,,"[106.0, 48.0]",7479,69,,,,,,,,,,,,,,,,,,2,Regular Play,Sydney Rae Leroux,5067.0,Right Center Forward,152,Orlando Pride,764,['a97f0683-8a7d-4876-9c64-7fe06d634283'],44,,Left Foot,"[120.0, 34.0, 0.2]",,"[{'location': [92.0, 54.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [92.0, 49.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.0, 44.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [89.0, 37.0], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [106.0, 53.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 44.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 34.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 42.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 46.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 42.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.0, 66.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,Off T,0.08841688,Normal,Open Play,,,,Orlando Pride,764,00:24:44.975,Shot,
,,,,,,,,,,,,0.578,,,,,,,,ac5e3e7d-defa-4773-b998-34ff61ca0cac,2882,,"[110.0, 33.0]",7479,79,,,,,,,,,,,,,,,,,,2,From Throw In,Sydney Rae Leroux,5067.0,Right Center Forward,165,Orlando Pride,764,['a10fcad8-4c70-47e7-8215-2c6ea0f4f6c5'],6,,Left Foot,"[119.0, 36.4, 0.3]",,"[{'location': [114.0, 38.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 36.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.0, 42.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 42.0], 'player': {'id': 5086, 'name': 'Rachel Hill'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [92.0, 22.0], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [119.0, 22.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.0, 26.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 40.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 33.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",93005e52-e16e-48e8-8f67-ce1af2c08478,Saved,0.15986235,Normal,Open Play,,,,Orlando Pride,764,00:34:06.674,Shot,
,,,,,,,,,,,,1.25,,,,,,,,f340b68c-2105-4eaa-a4a3-9882ef749b00,2886,,"[108.0, 43.0]",7479,79,,,,,,,,,,,,,,,,,,2,From Corner,Alanna Stephanie Kennedy,5078.0,Center Defensive Midfield,166,Orlando Pride,764,['2532e4ae-7594-4603-b142-54723c958003'],41,,Head,"[120.0, 37.2, 2.7]",,"[{'location': [115.0, 43.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.0, 43.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 48.0], 'player': {'id': 4964, 'name': 'Ashley Hatch'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [116.0, 48.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.0, 39.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 34.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 36.0], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [107.0, 32.0], 'player': {'id': 5026, 'name': 'Meggie Dougherty Howard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.0, 45.0], 'player': {'id': 4949, 'name': 'Rosemary Kathleen Lavelle'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.0, 37.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 38.0], 'player': {'id': 5067, 'name': 'Sydney Rae Leroux'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.0, 38.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [120.0, 41.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 40.0], 'player': {'id': 5086, 'name': 'Rachel Hill'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.0, 31.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.0, 50.0], 'player': {'id': 5071, 'name': 'Monica Hickmann Alves'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",ac914f39-e68d-48d1-a3d1-aaf1ff49c3df,Post,0.060025398,Normal,Open Play,,,,Orlando Pride,764,00:34:41.236,Shot,
,,,,,,,,,,,,2.9,,,,,,,,42d19951-f2c4-4b0d-8a79-6c7ce1fbe2b5,2913,,"[97.0, 40.0]",7479,80,,,,,,,,,,,,,,,,,,2,Regular Play,Camila Martins Pereira,7182.0,Right Center Midfield,168,Orlando Pride,764,['ec25dd50-1a35-4b86-8ae9-beda024575c5'],14,,Right Foot,"[117.0, 36.2, 0.2]",,"[{'location': [107.0, 35.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.0, 28.0], 'player': {'id': 5026, 'name': 'Meggie Dougherty Howard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.0, 25.0], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.0, 45.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 41.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 36.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.0, 34.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.0, 26.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.0, 25.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.0, 42.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 30.0], 'player': {'id': 5067, 'name': 'Sydney Rae Leroux'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.0, 29.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.0, 57.0], 'player': {'id': 5086, 'name': 'Rachel Hill'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",9cc9d740-86c3-4e0d-8c06-1c3279ba8cc5,Saved,0.05233368,Normal,Open Play,,,,Orlando Pride,764,00:35:14.643,Shot,
,,,,,,,,,,,,0.371,,,,,,,,73d46258-f65e-4f7f-92bd-91e9bef39433,2947,,"[89.0, 60.0]",7479,81,,,,,,,,,,,,,,,,,,2,From Throw In,Camila Martins Pereira,7182.0,Right Center Midfield,172,Orlando Pride,764,"['7acbbadf-c1de-46a7-99ac-4520da9df800', '9e5860cd-f1f2-4931-a167-7bf9c96afe47']",24,,Right Foot,"[99.0, 56.0]",,"[{'location': [97.0, 77.0], 'player': {'id': 5086, 'name': 'Rachel Hill'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [92.0, 65.0], 'player': {'id': 5026, 'name': 'Meggie Dougherty Howard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.0, 29.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [119.0, 42.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 35.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 42.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.0, 35.0], 'player': {'id': 5064, 'name': 'Carson Pickett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [89.0, 43.0], 'player': {'id': 4964, 'name': 'Ashley Hatch'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.0, 57.0], 'player': {'id': 5067, 'name': 'Sydney Rae Leroux'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.0, 55.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.0, 50.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.0, 51.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 61.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.0, 52.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.0, 58.0], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",be45f716-f2a3-45cb-b1b3-fe6e00864966,Blocked,0.0058154915,Normal,Open Play,,,,Orlando Pride,764,00:36:24.541,Shot,
,,,,,,,,,,,,1.036,,,,,,,,96f963a0-88c3-40eb-bbfa-781e81d33a81,2959,,"[107.0, 46.0]",7479,82,,,,,,,,,,,,,,,,,,2,From Corner,Alanna Stephanie Kennedy,5078.0,Center Defensive Midfield,173,Orlando Pride,764,"['13db114b-f0ab-421c-851c-730ca25932e5', '9a9f9baa-2466-4600-b214-b753f1b7454d']",11,True,Head,"[120.0, 46.7, 0.4]",,"[{'location': [113.0, 41.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 46.0], 'player': {'id': 4964, 'name': 'Ashley Hatch'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.0, 50.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 45.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.0, 35.0], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.0, 38.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 49.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.0, 29.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 29.0], 'player': {'id': 5026, 'name': 'Meggie Dougherty Howard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.0, 39.0], 'player': {'id': 4949, 'name': 'Rosemary Kathleen Lavelle'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.0, 43.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 41.0], 'player': {'id': 5086, 'name': 'Rachel Hill'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.0, 34.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.0, 40.0], 'player': {'id': 5067, 'name': 'Sydney Rae Leroux'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.0, 50.0], 'player': {'id': 5071, 'name': 'Monica Hickmann Alves'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.0, 41.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",3217eb34-88ec-43e9-a44b-a7db666d5202,Off T,0.049067985,Normal,Open Play,,,,Orlando Pride,764,00:37:11.760,Shot,True
,,,,,,,,,,,,1.488,,,,,,,,61409c04-8a5e-4e07-a3ce-c10db00cb11a,3102,,"[113.0, 29.0]",7479,85,,,,,,,,,,,,,,,,,,2,From Counter,Marta Vieira da Silva,5082.0,Center Attacking Midfield,184,Orlando Pride,764,['e6173f5a-56a6-4aff-8822-02cb21a4aba3'],31,,Left Foot,"[120.0, 40.1, 0.8]",,"[{'location': [113.0, 44.0], 'player': {'id': 4962, 'name': 'Caprice Dydasco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 36.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 33.0], 'player': {'id': 4950, 'name': 'Whitney Church'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 39.0], 'player': {'id': 5025, 'name': 'Aubrey Renee Kingsbury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",742a23b0-36f8-41ec-8e00-501304e9c1ef,Goal,0.17564428,Normal,Open Play,,,,Orlando Pride,764,00:40:31.853,Shot,
,,,,,,,,,,,,0.103,,,,,,,,707130e7-7e3a-494d-ae42-e6833dc70835,3158,,"[99.0, 53.0]",7479,87,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Hatch,4964.0,Left Center Forward,188,Washington Spirit,759,"['53b152d2-ccdd-4b9e-a33f-b9c7a8f1546f', 'c4c77748-4851-4f72-9c81-782b0fae5d01']",58,,Left Foot,"[99.0, 52.0]",,"[{'location': [110.0, 44.0], 'player': {'id': 5026, 'name': 'Meggie Dougherty Howard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.0, 41.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 43.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 37.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [87.0, 57.0], 'player': {'id': 7182, 'name': 'Camila Martins Pereira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.0, 48.0], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.0, 47.0], 'player': {'id': 5071, 'name': 'Monica Hickmann Alves'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 49.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.0, 54.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 59.0], 'player': {'id': 5064, 'name': 'Carson Pickett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 66.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.0, 71.0], 'player': {'id': 4941, 'name': 'Taylor Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",cb833be9-9a85-483e-abeb-dbd4625cd3b0,Blocked,0.036029506,Normal,Open Play,,,,Washington Spirit,759,00:42:58.248,Shot,
,,,,,,,,,,,,0.133,,,,,,,,0ef96e36-2048-440f-acfe-bb91b2a2e54a,3163,,"[106.0, 35.0]",7479,88,,,,,,,,,,,,,,,,,,2,From Corner,Ashley Hatch,4964.0,Left Center Forward,189,Washington Spirit,759,['66b53af1-dd9f-4b36-8ccf-d2b94879b753'],29,,Head,"[117.0, 11.0]",,"[{'location': [109.0, 35.0], 'player': {'id': 5078, 'name': 'Alanna Stephanie Kennedy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 26.0], 'player': {'id': 4951, 'name': 'Rebecca Quinn'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.0, 44.0], 'player': {'id': 5086, 'name': 'Rachel Hill'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [108.0, 39.0], 'player': {'id': 4949, 'name': 'Rosemary Kathleen Lavelle'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.0, 41.0], 'player': {'id': 5074, 'name': 'Shelina Laura Zadorsky'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 32.0], 'player': {'id': 5089, 'name': 'Ali Krieger'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 28.0], 'player': {'id': 5082, 'name': 'Marta Vieira da Silva'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.0, 44.0], 'player': {'id': 4943, 'name': 'Estelle Johnson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.0, 44.0], 'player': {'id': 5064, 'name': 'Carson Pickett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 37.0], 'player': {'id': 5062, 'name': 'Dani Weatherholt'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.0, 35.0], 'player': {'id': 5071, 'name': 'Monica Hickmann Alves'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 38.0], 'player': {'id': 5067, 'name': 'Sydney Rae Leroux'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [108.0, 32.0], 'player': {'id': 5029, 'name': 'Tori Huster'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.0, 34.0], 'player': {'id': 4945, 'name': 'Havana Solaun'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.0, 39.0], 'player': {'id': 5026, 'name': 'Meggie Dougherty Howard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.0, 39.0], 'player': {'id': 5090, 'name': 'Ashlyn Harris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",751b6789-0d31-452f-a3c7-d3f864ada73f,Wayward,0.059062738,Normal,Open Play,,,,Washington Spirit,759,00:43:29.250,Shot,
