50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.483777,,,,,,,,,,,,,,21dc00a3-bd6b-4aa0-8030-e82c13e8746b,1908,,"[108.6, 54.5]",2275085,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Pauline Bremer,20725.0,Left Center Forward,96,Manchester City WFC,746,['9fc2b3cc-57bf-4dff-a30e-922378c43165'],23,,Left Foot,,"[120.0, 34.6, 3.6]",,"[{'location': [88.3, 53.4], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.2, 69.1], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.2, 42.5], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.2, 44.3], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.7, 43.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.3, 59.3], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.3, 60.5], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.1, 42.3], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.7, 40.5], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.7, 47.8], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 43.3], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 49.9], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",e12b3f9a-dfdd-435c-a84e-8710ed099e15,,Off T,0.05612123,Normal,Open Play,,,,Manchester City WFC,746,00:02:23.389,Shot,
,,,,,,,,,,,,,,,,,0.760175,,,,,,,,,,,,,,eca9a3e0-7533-40d1-bd30-3f4176f8807d,1999,,"[100.8, 22.8]",2275085,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,102,Manchester City WFC,746,"['b5f3e478-fd15-445a-b2b2-ea968e070128', 'ea7304ee-b477-40ad-ad7c-e2cf9dcd1480']",21,,Left Foot,,"[112.6, 35.7]",True,"[{'location': [112.7, 28.4], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.1, 30.7], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.8, 33.2], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.7, 36.2], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 43.6], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 37.1], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 40.1], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [81.2, 62.0], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.1, 20.4], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.1, 36.8], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.7, 34.6], 'player': {'id': 20725, 'name': 'Pauline Bremer'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.4, 49.4], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [87.9, 38.5], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Blocked,0.023700288,Normal,Open Play,,,,Manchester City WFC,746,00:04:21.999,Shot,
,,,,,,,,,,,,,,,,,0.256834,,,,,,,,,,,,,,b716b126-b9c0-4c89-bfc4-6636c4f38222,2072,,"[105.6, 47.0]",2275085,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ellen White,10180.0,Right Center Forward,104,Manchester City WFC,746,"['253b2068-deb5-4b79-9559-e1fc1ced59b1', '87ef324a-8aeb-40e6-a96c-648451e89333']",35,,Right Foot,True,"[117.2, 39.1, 0.4]",,"[{'location': [92.4, 18.8], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.5, 41.6], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.4, 45.2], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 50.2], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 50.9], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.3, 54.6], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [73.4, 64.2], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [90.9, 69.3], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.7, 49.6], 'player': {'id': 20725, 'name': 'Pauline Bremer'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",63234ac1-47b3-490c-8482-b70b45469399,,Saved,0.1164624,Normal,Open Play,,,,Manchester City WFC,746,00:05:35.837,Shot,
,,,,,,,,,,,,,,,,,1.355069,,,,,,,,,,,,,,32804ae5-4c27-4394-85fa-7255e91c11bd,2094,,"[92.3, 38.9]",2275085,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Quinn,15564.0,Right Center Midfield,108,Tottenham Hotspur Women,749,['a35d51e5-2f66-4684-9bc8-22232485e54a'],37,,Left Foot,,"[117.5, 40.7, 1.3]",,"[{'location': [116.6, 39.6], 'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [72.9, 8.9], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [81.2, 39.6], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [82.9, 30.6], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.6, 39.8], 'player': {'id': 23465, 'name': 'Megan Campbell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.5, 39.0], 'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 31.4], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [82.8, 45.2], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [81.8, 22.8], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Saved,0.025887897,Normal,Open Play,,,,Tottenham Hotspur Women,749,00:06:37.427,Shot,
,,,,,,,,,,,,,,,,,1.940589,,,,,,,,,,,,,,44e5233c-0130-4155-9eb5-b789ebd82cbc,2131,,"[110.5, 41.7]",2275085,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pauline Bremer,20725.0,Left Center Forward,121,Manchester City WFC,746,['80c3d8d3-1947-4ceb-8778-5f4d3004469e'],35,,Right Foot,,"[119.0, 43.1, 0.4]",True,"[{'location': [109.8, 37.3], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.7, 44.7], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [99.7, 55.1], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [86.3, 60.0], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [91.7, 50.4], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [109.3, 38.4], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.6, 45.9], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.4, 60.7], 'player': {'id': 15721, 'name': 'Gemma Suzanne Davison'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.1, 39.8], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.1, 47.7], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 51.8], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.6, 41.6], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",1722116d-9a8f-4e60-9d41-8c4a544eb299,,Saved,0.07854457,Volley,Open Play,,,,Manchester City WFC,746,00:07:35.577,Shot,
,,,,,,,,,,,,,,,,,0.831299,,,,,,,,,,,,,,7c8a8eb9-4291-475d-ab91-48dcf6566696,2338,,"[105.9, 47.9]",2275085,59,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellen White,10180.0,Right Center Forward,139,Manchester City WFC,746,['2e6c9240-5f73-4f32-8db5-6a8d22c0bc8d'],20,,Right Foot,,"[120.0, 44.0, 2.0]",True,"[{'location': [87.5, 53.9], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.7, 38.1], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.3, 25.6], 'player': {'id': 20725, 'name': 'Pauline Bremer'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [117.1, 41.4], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 44.6], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.9, 39.6], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 37.0], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 31.4], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",d1686d3d-0ace-4cda-8ccc-e91ba575e313,,Post,0.19825347,Normal,Open Play,,,,Manchester City WFC,746,00:14:20.766,Shot,
,,,,,,,,,,,,,,,,,0.086987,,,,,,,,,,,,,,9032364c-2a3c-495b-aad9-fa1dd517e72d,2417,,"[116.5, 40.2]",2275085,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gemma Bonner,15554.0,Left Center Back,143,Manchester City WFC,746,"['3066e976-8bd0-4b8b-9e24-f03da0cec75a', '3d402800-c573-4516-b4eb-3f50502a2246']",9,,Head,,"[117.2, 39.9]",,"[{'location': [119.2, 38.3], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.9, 40.1], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.3, 39.1], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.6, 39.8], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.6, 40.6], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.2, 37.4], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.0, 40.6], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 46.1], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.4, 38.3], 'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.8, 42.4], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.2, 36.1], 'player': {'id': 20725, 'name': 'Pauline Bremer'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [113.9, 43.8], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.2, 40.2], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.6, 47.1], 'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.6, 40.3], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",c50d484c-e902-4b62-bc5d-23e7ecac8c57,,Blocked,0.21448869,Normal,Open Play,,,,Manchester City WFC,746,00:17:09.540,Shot,
,,,,,,,,,,,,,,,,,0.732903,,,,,,,,,,,,,,ea1d1620-2b8f-4298-aac0-bbaad20ce62f,2550,,"[113.1, 38.3]",2275085,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Hemp,15555.0,Left Midfield,148,Manchester City WFC,746,['69d27ceb-8e38-4ba6-8448-f2f2ea051c21'],0,,Head,,"[118.4, 39.0, 2.0]",,"[{'location': [113.1, 37.2], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.3, 46.9], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 42.0], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 58.1], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.3, 52.1], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 45.4], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [91.6, 49.8], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.9, 39.2], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.9, 65.8], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.2, 58.9], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.6, 47.4], 'player': {'id': 20725, 'name': 'Pauline Bremer'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [113.1, 42.9], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",2911af65-a645-49d2-bf32-6f2e77e40d3c,,Saved,0.24692473,Normal,Open Play,,,,Manchester City WFC,746,00:22:00.191,Shot,
,,,,,,,,,,,,,,,,,0.342048,,,,,,,,,,,,,,b8a73084-d949-4ea7-9027-000588c43068,2747,,"[118.0, 30.8]",2275085,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Midfield,159,Manchester City WFC,746,['08be7dbf-d063-4c0b-ae46-2807ddd1400b'],33,,Left Foot,,"[120.0, 34.9, 0.4]",True,"[{'location': [110.9, 40.5], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [92.4, 53.3], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.7, 48.8], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 47.1], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.3, 68.8], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.0, 63.3], 'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.9, 64.8], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.8, 59.1], 'player': {'id': 31551, 'name': 'Kit Graham'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.9, 36.5], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.6, 31.8], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 41.1], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 47.0], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",73fb61cf-ff58-4de1-a7a1-880b746bf3b7,,Off T,0.029938381,Half Volley,Open Play,,,,Manchester City WFC,746,00:26:33.757,Shot,
,,,,,,,,,,,,,,,,,1.006696,,,,,,,,,,,,,,3ea37fb9-7c2b-4a0e-acec-7267d678b596,2797,,"[105.3, 52.6]",2275085,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Right Back,161,Manchester City WFC,746,['a44eea7d-84a6-4486-b255-7ecc451c1158'],48,,Left Foot,,"[120.0, 33.9, 4.6]",,"[{'location': [101.7, 43.1], 'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [94.7, 53.1], 'player': {'id': 20725, 'name': 'Pauline Bremer'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [87.7, 51.5], 'player': {'id': 10172, 'name': 'Jill Scott'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [82.7, 63.7], 'player': {'id': 15564, 'name': 'Lucy Quinn'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [92.7, 49.8], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.0, 40.6], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 26.0], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 50.6], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 47.0], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 55.6], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.6, 43.0], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",bff314fa-eec5-4887-999e-dc3a6c6183d6,,Off T,0.11005631,Normal,Open Play,,,,Manchester City WFC,746,00:27:48.776,Shot,
,,,,,,,,,,,,,,,,,0.432748,,,,,,,,,,,,,,40696bf7-d871-4381-823a-a494df6a38e7,2951,,"[106.1, 39.9]",2275085,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Forward,171,Manchester City WFC,746,['4eb0f32c-9793-4e40-9982-8de7dc8c39db'],10,,Right Foot,,"[114.9, 39.4, 1.7]",True,"[{'location': [80.3, 48.1], 'player': {'id': 18145, 'name': 'Ria Percival'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [86.7, 40.4], 'player': {'id': 31702, 'name': 'Rianna Dean'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [90.2, 49.2], 'player': {'id': 4865, 'name': 'Josie Green'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.5, 40.3], 'player': {'id': 31552, 'name': 'Hannah Godfrey'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.9, 38.5], 'player': {'id': 4848, 'name': 'Ashleigh Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.4, 40.8], 'player': {'id': 31703, 'name': 'Anna Filbey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 54.5], 'player': {'id': 18998, 'name': 'Emma Mukandi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.7, 39.8], 'player': {'id': 18158, 'name': 'Rebecca Leigh Spencer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.1, 67.1], 'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.8, 57.9], 'player': {'id': 20725, 'name': 'Pauline Bremer'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [91.0, 33.1], 'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",2dbd0815-7055-4f1c-ac4a-52126c6fc4f0,,Saved,0.12908494,Half Volley,Open Play,,,,Manchester City WFC,746,00:33:10.983,Shot,
