50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.865575,,,,,,,,,,,,,beff00b9-e48b-44f8-85b7-d18c631151d8,2630,,,"[112.0, 38.0]",19776,64,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,145,Chelsea FCW,971,['ec051597-aa57-4e80-8d00-6aca8bcd47d3'],28,,Left Foot,"[120.0, 42.8, 0.8]",True,"[{'location': [115.0, 51.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.0, 54.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [99.0, 51.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.0, 41.0], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.0, 48.0], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.0, 43.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.0, 26.0], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.0, 31.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.0, 31.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.0, 48.0], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.0, 48.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 50.0], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.0, 44.0], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.0, 22.0], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [120.0, 41.0], 'player': {'id': 19419, 'name': 'Marie Hourihan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 39.0], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 40.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 44.0], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.0, 23.0], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",de290bef-07cc-4cef-813c-3c0e813d5356,,Goal,0.22606248,Volley,Open Play,,,,Chelsea FCW,971,00:19:28.817,Shot,
,,,,,,,,,,,1.665429,,,,,,,,,,,,,46062d37-8904-4730-b3df-cd4ae3ca9196,2666,,,"[117.0, 27.0]",19776,66,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany England,15550.0,Center Forward,147,Chelsea FCW,971,['ae7e9602-bc91-4fa5-bcd2-2ea7e713ea33'],42,,Left Foot,"[120.0, 35.2, 0.9]",,"[{'location': [105.0, 50.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.0, 31.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.0, 41.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 28.0], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 11.0], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 34.0], 'player': {'id': 19419, 'name': 'Marie Hourihan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.0, 35.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [80.0, 18.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.0, 12.0], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",b4bf0160-e600-470e-b9f4-d786f7906363,True,Off T,0.02023341,Normal,Open Play,,,,Chelsea FCW,971,00:21:42.308,Shot,
,,,,,,,,,,,1.854732,,,,,,,,,,,,,32657458-723d-4837-8e4a-fc28c47e097f,2726,,,"[113.0, 48.0]",19776,68,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany England,15550.0,Center Forward,149,Chelsea FCW,971,['5bb7a8f1-ace4-4607-90db-abde591f5b8c'],21,,Head,"[120.0, 42.4, 1.1]",True,"[{'location': [94.0, 30.0], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [88.0, 38.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.0, 38.0], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.0, 56.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 45.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 38.0], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 22.0], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 43.0], 'player': {'id': 19419, 'name': 'Marie Hourihan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 48.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.0, 25.0], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.0, 35.0], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.0, 27.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [76.0, 23.0], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",de926701-61df-43d8-9b40-4ce17a5b55d8,,Goal,0.1559432,Lob,Open Play,,,,Chelsea FCW,971,00:23:21.463,Shot,
,,,,,,,,,,,0.9914,,,,,,,,,,,,,80b2ebb1-d9d6-4de2-b6b4-29a27040733b,2771,,,"[108.0, 47.0]",19776,70,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandra Riley,21062.0,Left Wing,152,Chelsea FCW,971,['e15486ee-1fdf-430e-8e98-41badeea8ead'],56,,Right Foot,"[119.0, 43.6, 2.4]",True,"[{'location': [115.0, 43.0], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 62.0], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 59.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.0, 48.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 38.0], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 54.0], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.0, 44.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.0, 35.0], 'player': {'id': 16400, 'name': 'Kayleigh Green'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 31.0], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.0, 42.0], 'player': {'id': 19419, 'name': 'Marie Hourihan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 43.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 33.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.0, 66.0], 'player': {'id': 19422, 'name': 'Jessica Carter'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.0, 57.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",01fe320c-4bf0-4fe7-9a6e-f01e41359a15,,Saved,0.13582186,Volley,Open Play,,,,Chelsea FCW,971,00:25:56.223,Shot,
,,,,,,,,,,,1.4004,,,,,,,,,,,,,d4fd31d1-610a-4cdb-9d1d-74524dce5aa4,2776,,,"[113.0, 41.0]",19776,71,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sophie Louise Ingle,15549.0,Right Center Midfield,153,Chelsea FCW,971,"['2bd8a6a8-a292-4010-b0c0-b3427c89979e', '667b4ce9-5876-417c-ac70-ea5925552f6c']",48,,Head,"[120.0, 43.0]",True,"[{'location': [116.0, 43.0], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [120.0, 44.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [120.0, 42.0], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [120.0, 40.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [120.0, 38.0], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.0, 38.0], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.0, 38.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 19419, 'name': 'Marie Hourihan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 44.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [118.0, 42.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.0, 35.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.0, 39.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,Blocked,0.1568488,Normal,Open Play,,,,Chelsea FCW,971,00:26:48.719,Shot,
,,,,,,,,,,,0.349694,,,,,,,,,,,,,4b094a5b-2b89-4302-989c-55ea9d7498c6,2808,,,"[108.0, 23.0]",19776,72,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aileen Whelan,16374.0,Left Midfield,155,Brighton & Hove Albion WFC,965,"['16d1ca28-1cec-4ed2-881e-23ba8f1cba26', 'b1419035-8eef-4175-8f85-058811abdece']",50,,Right Foot,"[112.0, 28.0]",,"[{'location': [110.0, 19.0], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 42.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 45.0], 'player': {'id': 19422, 'name': 'Jessica Carter'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.0, 25.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 36.0], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.0, 30.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 26.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [85.0, 32.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [95.0, 35.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 48.0], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.0, 37.0], 'player': {'id': 4640, 'name': 'Rut Hedvig Lindahl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.0, 20.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.0, 45.0], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.0, 53.0], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.0, 39.0], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",99ef0b54-f6b1-44b2-8d6e-7eed5f659d63,,Blocked,0.03269911,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:27:50.298,Shot,
,,,,,,,,,,,0.987376,,,,,,,,,,,,,0a3428cd-73cd-4a21-bf49-0a56941c8339,2907,,,"[111.0, 47.0]",19776,75,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,162,Chelsea FCW,971,['eac48170-9de5-4f82-aa01-a51cd90b97f7'],44,,Right Foot,"[120.0, 42.4, 0.9]",,"[{'location': [104.0, 52.0], 'player': {'id': 19422, 'name': 'Jessica Carter'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.0, 42.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.0, 49.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 26.0], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 37.0], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.0, 42.0], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.0, 38.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 43.0], 'player': {'id': 19419, 'name': 'Marie Hourihan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 40.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",b97d3398-eb16-461d-b3e5-8629ba83c236,,Goal,0.18969817,Normal,Open Play,,,,Chelsea FCW,971,00:30:44.612,Shot,
,,,,,,,,,,,0.4752,,,,,,,,,,,,,6ce41efd-9770-48a4-8098-90f9a37661d0,2947,,,"[98.0, 67.0]",19776,77,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kayleigh Green,16400.0,Center Defensive Midfield,165,Brighton & Hove Albion WFC,965,"['1bf3c4d0-7166-4672-ab34-a259762f6f4c', 'cb83875d-31ce-4e0d-9574-517b04fd6be1']",11,,Left Foot,"[101.0, 64.0]",,"[{'location': [101.0, 64.0], 'player': {'id': 17275, 'name': 'Hannah Jayne Blundell'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.0, 50.0], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 42.0], 'player': {'id': 15549, 'name': 'Sophie Louise Ingle'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.0, 53.0], 'player': {'id': 4642, 'name': 'Millie Bright'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 34.0], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 41.0], 'player': {'id': 4640, 'name': 'Rut Hedvig Lindahl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.0, 39.0], 'player': {'id': 19422, 'name': 'Jessica Carter'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [89.0, 62.0], 'player': {'id': 4660, 'name': 'Erin Cuthbert'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.0, 73.0], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.0, 68.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [85.0, 70.0], 'player': {'id': 15550, 'name': 'Bethany England'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.0, 28.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.0, 50.0], 'player': {'id': 16374, 'name': 'Aileen Whelan'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.0, 59.0], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [80.0, 76.0], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [85.0, 65.0], 'player': {'id': 16397, 'name': 'Chloe Peplow'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.0, 70.0], 'player': {'id': 16378, 'name': 'Iniabasi Anefiok Umotong'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Blocked,0.006354225,Normal,Open Play,,,,Brighton & Hove Albion WFC,965,00:32:11.704,Shot,
,,,,,,,,,,,2.147589,,,,,,,,,,,,,cbd7628a-544b-4249-b3b2-9d0b9f31432a,3097,,,"[107.0, 50.0]",19776,82,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany England,15550.0,Center Forward,174,Chelsea FCW,971,['9f2802bb-de78-450e-8393-0b7dbc49f4fb'],23,,Right Foot,"[120.0, 33.7, 1.1]",,"[{'location': [110.0, 44.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 47.0], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 53.0], 'player': {'id': 16392, 'name': 'Felicity Gibbons'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 47.0], 'player': {'id': 20034, 'name': 'Danielle Buet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [90.0, 40.0], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.0, 26.0], 'player': {'id': 19414, 'name': 'Kirsty Barton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 43.0], 'player': {'id': 19419, 'name': 'Marie Hourihan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 52.0], 'player': {'id': 19422, 'name': 'Jessica Carter'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.0, 22.0], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",91eac9d7-1cc3-4c73-beee-df361056338e,,Off T,0.073488876,Half Volley,Open Play,,,,Chelsea FCW,971,00:37:23.579,Shot,
,,,,,,,,,,,1.590949,,,,,,,,,,,,,ecffb041-4d72-44df-933c-c77d45683f4f,3105,,,"[104.0, 40.0]",19776,82,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany England,15550.0,Center Forward,176,Chelsea FCW,971,['43040a6d-4cd7-49fb-aebe-16aa732b9e43'],44,,Left Foot,"[120.0, 42.2, 3.6]",True,"[{'location': [119.0, 41.0], 'player': {'id': 19419, 'name': 'Marie Hourihan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.0, 16.0], 'player': {'id': 10222, 'name': 'Jonna Ann-Charlotte Andersson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.0, 27.0], 'player': {'id': 4647, 'name': 'So-Yun Ji'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.0, 28.0], 'player': {'id': 21062, 'name': 'Alexandra Riley'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.0, 30.0], 'player': {'id': 22337, 'name': 'Maya Le Tissier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.0, 36.0], 'player': {'id': 16394, 'name': 'Laura Rafferty'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 50.0], 'player': {'id': 16395, 'name': 'Victoria Williams'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",8e8d013e-4121-4ec0-8feb-122903c1ce78,,Off T,0.13853028,Normal,Open Play,,,,Chelsea FCW,971,00:37:44.862,Shot,
