50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.628318,,,,,,,,,,,,,ad5087b5-d5c6-440b-a727-6a46d59b1803,2732,,,"[114.2, 44.5]",3890507,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sambou Yatabaré,23660.0,Right Attacking Midfield,141,Werder Bremen,176,"['73bf1ca9-0805-46fe-a820-319cd7220bc8', '8790c1c3-fbce-429b-b290-16bfbf7f162f']",3,True,Head,,"[115.2, 42.6]",,"[{'location': [119.1, 41.6], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.8, 41.3], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.6, 37.7], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.2, 46.2], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.6, 35.3], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 34.1], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.6, 36.9], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 47.9], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.8, 42.9], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.7, 48.9], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.7, 43.8], 'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.4, 35.7], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [116.1, 34.0], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [114.2, 41.6], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.3, 47.5], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",ef610c5f-648f-4c0a-9da9-3e60419b6da6,,Wayward,0.10092521,Normal,Open Play,,,,Werder Bremen,176,00:23:03.628,Shot,True
,,,,,,,,,,,,,,,,0.423769,,,,,,,,,,,,,58672ec4-23a6-46a2-86f4-920ab36026f8,2738,,,"[106.6, 48.9]",3890507,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alejandro Gálvez Jimena,6924.0,Right Center Back,141,Werder Bremen,176,"['6f70331c-4cbd-46a3-bc3d-cafbec6b2495', '8b61a09c-77ee-4470-86d1-ebddd084c324']",7,,Right Foot,True,"[120.0, 36.8, 0.2]",True,"[{'location': [113.2, 45.6], 'player': {'id': 23660, 'name': 'Sambou Yatabaré'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [113.7, 42.0], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 37.9], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.2, 40.4], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.8, 39.4], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 46.2], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.2, 45.9], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.3, 47.2], 'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.5, 51.9], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.9, 42.3], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 38.5], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [112.6, 42.8], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [110.3, 54.2], 'player': {'id': 8554, 'name': 'Levin Mete Öztunali'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [111.2, 48.2], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Goal,0.058905877,Half Volley,Open Play,,,,Werder Bremen,176,00:23:07.267,Shot,
,,,,,,,,,,,,,,,,0.666784,,,,,,,,,,,,,05bbf5ae-cefc-4803-a9bf-5bf286394c87,2850,,,"[112.2, 29.0]",3890507,71,,,True,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marco Reus,5559.0,Left Wing,145,Borussia Dortmund,180,"['02d987aa-2acc-4c04-adf2-ff8b5fbc2300', 'be6f52e4-5b70-44b5-9f70-b4acbd20a3cc']",42,,Right Foot,,"[112.8, 80.0]",,"[{'location': [114.0, 53.7], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.4, 40.0], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.5, 46.6], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.6, 32.1], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.2, 44.7], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [119.1, 42.3], 'player': {'id': 23660, 'name': 'Sambou Yatabaré'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [114.7, 34.5], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.2, 38.8], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 42.3], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.5, 45.6], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [119.5, 43.7], 'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.0, 29.6], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Wayward,0.10412938,Volley,Open Play,,,,Borussia Dortmund,180,00:26:42.374,Shot,True
,,,,,,,,,,,,,,,,1.004391,,,,,,,,,,,,,90c7a1fd-ba20-4135-a7a1-49e97b25b355,2924,,,"[111.0, 48.7]",3890507,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Zlatko Junuzović,8762.0,Left Attacking Midfield,148,Werder Bremen,176,"['cda4a784-8c30-4074-b833-7a5119fe9ba0', 'f3596088-534b-46e8-80f5-505d61c5a0e3']",53,,Right Foot,,"[120.0, 39.5, 1.5]",True,"[{'location': [118.8, 42.9], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.7, 54.8], 'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.9, 56.4], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.9, 58.7], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.1, 46.4], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 51.3], 'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 58.5], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 49.7], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.8, 59.0], 'player': {'id': 8554, 'name': 'Levin Mete Öztunali'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [105.9, 64.7], 'player': {'id': 23660, 'name': 'Sambou Yatabaré'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",4dcc59a8-5045-43c0-bc78-836886cdbcb1,,Goal,0.11010597,Normal,Open Play,,,,Werder Bremen,176,00:28:53.947,Shot,True
,,,,,,,,,,,,,,,,0.34086,,,,,,,,,,,,,7dfd8d5e-bd36-4586-b86f-6472e0d578b8,3045,,,"[111.7, 38.8]",3890507,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shinji Kagawa,5684.0,Center Attacking Midfield,150,Borussia Dortmund,180,"['1a7438ba-53b6-44b6-b07b-72e2ab89b47d', 'eedaf707-67a1-4f72-88c3-68a0c53caaf1']",56,,Left Foot,,"[120.0, 40.3, 0.2]",True,"[{'location': [112.2, 50.7], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.7, 30.5], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.1, 34.7], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.7, 38.9], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.3, 22.0], 'player': {'id': 23660, 'name': 'Sambou Yatabaré'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [115.4, 32.4], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.5, 35.8], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.4, 39.5], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 34.8], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.1, 27.1], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",a99eeac5-abd9-44a3-a86d-934d7f48cf47,,Goal,0.4042873,Normal,Open Play,,,,Borussia Dortmund,180,00:31:56.167,Shot,True
,,,,,,,,,,,,,,,,0.189839,,,,,,,,,,,,,a44994ea-ec36-4e07-ae04-048c6b73c0f2,3104,,,"[111.6, 43.5]",3890507,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Reus,5559.0,Left Wing,152,Borussia Dortmund,180,"['4dc85458-8f8a-4d76-ba7a-bc5c055f9e34', 'bd052e36-e262-47d1-b867-9df2e994b861']",27,,Left Foot,,"[114.2, 43.5]",True,"[{'location': [99.7, 42.3], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.4, 47.8], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [115.8, 56.6], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.9, 34.7], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.1, 42.6], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 61.1], 'player': {'id': 8554, 'name': 'Levin Mete Öztunali'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [109.6, 47.7], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.0, 53.2], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 41.0], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.1, 42.6], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [114.3, 43.4], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.9, 36.5], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 23.5], 'player': {'id': 23660, 'name': 'Sambou Yatabaré'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}]",b02b430c-e64b-42c9-889f-9ff20602826c,,Blocked,0.14418383,Normal,Open Play,,,,Borussia Dortmund,180,00:33:27.817,Shot,
,,,,,,,,,,,,,,,,0.789295,,,,,,,,,,,,,3e04151d-f903-4746-a112-8c3cbf54063c,3201,,,"[111.2, 41.5]",3890507,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gustavo Adrián Ramos Vásquez,24324.0,Right Center Forward,157,Borussia Dortmund,180,['aaf576da-43dc-4d59-a1a6-cb5dd3706dc5'],10,,Head,,"[120.0, 37.4, 0.9]",,"[{'location': [98.3, 40.3], 'player': {'id': 8246, 'name': 'Christian Pulisic'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [116.5, 76.1], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [109.3, 43.3], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.5, 46.8], 'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [111.8, 39.3], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.2, 35.8], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.2, 53.0], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.3, 41.8], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.1, 40.2], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 39.9], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.4, 47.7], 'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.5, 40.9], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 48.6], 'player': {'id': 23660, 'name': 'Sambou Yatabaré'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [113.9, 41.2], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 36.7], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",2009b703-5d1e-419a-b049-033aee02da51,,Goal,0.110440254,Normal,Open Play,,,,Borussia Dortmund,180,00:36:10.946,Shot,
,,,,,,,,,,,,,,,,2.290637,,,,,,,,,,,,,7ff7cbf9-a417-4214-af00-934af08d8aeb,3378,,,"[107.8, 54.2]",3890507,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Pulisic,8246.0,Right Wing Back,160,Borussia Dortmund,180,"['6dc20258-9f51-4b5a-9983-03ea56400787', '8b9b8161-c9fd-41fa-9ba1-95a0c1eb115c']",45,,Right Foot,,"[120.0, 22.7, 0.2]",,"[{'location': [108.9, 55.2], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.6, 45.9], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.3, 46.1], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.9, 52.7], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.0, 39.9], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 34.7], 'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.6, 43.9], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 60.9], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.5, 36.6], 'player': {'id': 24324, 'name': 'Gustavo Adrián Ramos Vásquez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.7, 38.4], 'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.5, 25.5], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",090a4673-0b6e-44cb-9116-7536fad86714,,Off T,0.055055227,Normal,Open Play,,,,Borussia Dortmund,180,00:39:45.739,Shot,True
,,,,,,,,,,,,,,,,0.659352,,,,,,,,,,,,,d8813104-fe29-430e-b847-0ac914e2b7fb,3542,,,"[104.7, 38.2]",3890507,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emerick Aubameyang,3712.0,Left Center Forward,171,Borussia Dortmund,180,['0099d876-1ec4-4e29-a4b9-981109154751'],9,,Right Foot,,"[107.9, 42.7]",True,"[{'location': [100.9, 32.0], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.0, 39.4], 'player': {'id': 8246, 'name': 'Christian Pulisic'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [109.9, 25.3], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.7, 39.4], 'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.4, 23.9], 'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.7, 22.7], 'player': {'id': 9257, 'name': 'Lukas Fröde'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.7, 23.4], 'player': {'id': 6924, 'name': 'Alejandro Gálvez Jimena'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.7, 40.6], 'player': {'id': 40479, 'name': 'Janek Sternberg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 36.2], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 24.3], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",9f456d87-df6c-4c4e-a6d4-e9302ed3f9be,,Wayward,0.08735934,Volley,Open Play,,,,Borussia Dortmund,180,00:44:09.487,Shot,
,,,,,,,,,,,,,,,,1.337292,,,,,,,,,,,,,5c7d8571-f340-4343-bbac-7f99245b7f6e,3574,,,"[100.8, 34.4]",3890507,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatko Junuzović,8762.0,Center Forward,172,Werder Bremen,176,['d993cf88-93c0-478f-8695-08b24de8537e'],41,,Right Foot,,"[120.0, 45.2, 0.2]",,"[{'location': [97.5, 23.8], 'player': {'id': 8246, 'name': 'Christian Pulisic'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.1, 33.5], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.1, 45.0], 'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.8, 50.5], 'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [95.7, 35.7], 'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.8, 38.3], 'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.6, 36.9], 'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.2, 45.5], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [91.6, 46.8], 'player': {'id': 11396, 'name': 'Florian Grillitsch'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.7, 51.8], 'player': {'id': 8369, 'name': 'Melvyn Lorenzen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",f51d5399-5ad4-452c-8830-5462ec6efeeb,,Off T,0.16727285,Normal,Open Play,,,,Werder Bremen,176,00:44:41.229,Shot,
