ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.293423,,,,,,,,,,,,d7dc0b33-7501-4f6e-a5fd-d13bc1794571,2325,,"[108.9, 37.8]",2275086,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Lisa-Marie Utland,10387.0,Left Wing,149,Arsenal WFC,968,['b2380cad-9855-49b1-9323-4cc23bbb57d7'],29,,Right Foot,,"[120.0, 27.8, 0.1]",,"[{'location': [110.8, 38.4], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 37.4], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.4, 38.8], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 43.1], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 48.0], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.2, 56.1], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.3, 49.8], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.4, 36.2], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [95.0, 47.7], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.8, 51.6], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.9, 37.6], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [97.6, 45.3], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.2, 63.8], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.0, 41.4], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Off T,0.07739433,Half Volley,Open Play,,,,Reading WFC,974,00:19:29.791,Shot,
,,,,,,,,,,,,,,,1.084211,,,,,,,,,,,,5b902cd3-8f2e-44f8-9810-30dff6a7d5ce,2353,,"[95.6, 32.6]",2275086,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,151,Reading WFC,974,['e76473a2-a7c7-4319-8cb8-a0f91b13f4cc'],8,,Left Foot,,"[117.9, 36.3, 0.9]",,"[{'location': [102.9, 30.1], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.3, 44.6], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.4, 34.7], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.5, 37.1], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 52.5], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 54.4], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.3, 20.9], 'player': {'id': 10387, 'name': 'Lisa-Marie Utland'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.5, 29.5], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.8, 36.3], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.0, 53.5], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [98.2, 59.5], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.7, 40.1], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.8, 38.3], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",937dc337-2a9a-40c8-8d20-fd95952ed948,,Saved,0.053769737,Normal,Open Play,,,,Reading WFC,974,00:20:08.268,Shot,
,,,,,,,,,,,,,,,1.210571,,,,,,,,,,,,2c47487a-4ffb-401b-a61e-b5c9edfafbad,2407,,"[110.6, 39.7]",2275086,67,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danielle van de Donk,10658.0,Right Wing,157,Arsenal WFC,968,"['55d73e96-64a1-4ea8-ba15-83ae6aa1df8b', 'e67925c8-5496-4040-9d00-1166a2faa03f']",39,True,Head,,"[119.9, 44.0, 0.1]",,"[{'location': [119.0, 40.2], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 40.3], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 36.7], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 33.3], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.2, 36.3], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.9, 27.8], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.6, 28.4], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 21.9], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.3, 23.1], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.3, 34.1], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",171f5a9b-dd8d-4122-a672-82312b640cc9,,Post,0.10804458,Normal,Open Play,,,,Arsenal WFC,968,00:22:39.864,Shot,True
,,,,,,,,,,,,,,,1.692997,,,,,,,,,,,,44007a69-3bee-4c1b-bc98-90959010dbc2,2614,,"[87.9, 40.4]",2275086,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,178,Reading WFC,974,['b22ebe71-75f2-4d52-904d-e4b40b2dc7f0'],51,,Right Foot,,"[120.0, 35.0, 2.3]",True,"[{'location': [70.8, 69.5], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [73.2, 50.5], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [75.3, 30.4], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [72.7, 41.5], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [77.3, 55.8], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [85.6, 40.8], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 40.3], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",8ba954cd-a912-4823-9451-d19661994047,,Off T,0.036667682,Lob,Open Play,,,,Reading WFC,974,00:30:51.287,Shot,
,,,,,,,,,,,,,,,0.05053,,,,,,,,,,,,b479535f-1bec-4fc3-a72e-6bf649e55a47,2699,,"[108.6, 30.9]",2275086,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Left Wing,182,Arsenal WFC,968,"['7b58a301-e203-4305-b457-8c36d40128ff', 'f025c29d-cba4-4d1b-8ebe-4bce8cbca25c']",18,,Right Foot,True,"[117.5, 36.2, 0.2]",,"[{'location': [110.0, 46.9], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 34.7], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 36.9], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 39.9], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 32.1], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 27.0], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.2, 32.0], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.7, 49.4], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",e29856eb-7de3-4556-913e-7d65fe15e0a9,,Saved,0.06555921,Normal,Open Play,,,,Arsenal WFC,968,00:33:18.554,Shot,
,,,,,,,,,,,,,,,1.33834,,,,,,,,,,,,b653e477-3688-48b6-becd-8e7631636b4a,2708,,"[109.7, 53.9]",2275086,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Back,182,Arsenal WFC,968,['0e400e2c-4de4-4b1f-9346-f832f85e54d0'],24,,Right Foot,,"[120.0, 35.0, 0.1]",True,"[{'location': [102.7, 33.1], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.5, 31.1], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 33.4], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 38.3], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.5, 46.7], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 41.3], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.2, 49.7], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 51.5], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.9, 43.3], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.7, 34.5], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.0, 47.1], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.9, 40.1], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Off T,0.043644454,Half Volley,Open Play,,,,Arsenal WFC,968,00:33:24.165,Shot,
,,,,,,,,,,,,,,,1.194096,,,,,,,,,,,,a4558e68-fccf-4666-a49f-c4db2d344e3f,2727,,"[108.5, 15.3]",2275086,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fara Williams,10251.0,Center Attacking Midfield,184,Reading WFC,974,['857729ff-ad2b-4c0d-a059-86dc8dc4c417'],49,,Right Foot,,"[120.0, 37.2, 4.2]",,"[{'location': [112.2, 38.0], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.3, 40.1], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.0, 48.7], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.9, 46.3], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.4, 41.7], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.9, 43.5], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [119.3, 38.5], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.3, 39.9], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.7, 34.5], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.7, 43.8], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.7, 45.2], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 47.6], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 13.0], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.4, 42.3], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 37.5], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.7, 21.7], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.1, 22.1], 'player': {'id': 10192, 'name': 'Jordan Nobbs'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.4, 22.6], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,Off T,0.00837431,Normal,Free Kick,,,,Reading WFC,974,00:34:49.338,Shot,
,,,,,,,,,,,,,,,0.83823,,,,,,,,,,,,a3bd51ca-58a6-4d87-969f-d7cf39720abc,2864,,"[95.7, 45.6]",2275086,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jill Roord,10650.0,Left Center Midfield,191,Arsenal WFC,968,['b04a7ab9-bac1-44f0-a1c4-52d26ba02b01'],26,,Right Foot,,"[116.1, 40.6, 2.1]",,"[{'location': [96.1, 37.1], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.9, 18.3], 'player': {'id': 15619, 'name': 'Bethany Mead'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.5, 25.9], 'player': {'id': 31628, 'name': 'Kristine Leine'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.8, 46.3], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.3, 44.1], 'player': {'id': 10190, 'name': 'Jade Moore'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.9, 49.4], 'player': {'id': 15724, 'name': 'Mayumi Pacheco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.5, 40.3], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.2, 40.3], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.2, 40.5], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.7, 34.3], 'player': {'id': 15577, 'name': 'Angharad James'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [86.5, 50.6], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [78.3, 34.9], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [74.0, 37.0], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [70.3, 25.5], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [92.5, 77.1], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",117e8040-0fd0-4a8b-8d79-22da5b9e1666,,Saved,0.06784884,Normal,Open Play,,,,Arsenal WFC,968,00:38:26.535,Shot,
,,,,,,,,,,,,,,,5.069395,,,,,,,,,,,,d89643a9-f673-4add-a9b8-7f1ff5b79edd,3024,,"[86.7, 36.4]",2275086,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angharad James,15577.0,Right Wing,197,Reading WFC,974,['aff66916-1bed-4e3a-8846-0b26578c89d3'],50,,Right Foot,,"[120.0, 60.5, 0.0]",True,"[{'location': [119.1, 39.8], 'player': {'id': 10237, 'name': 'Manuela Zinsberger'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.6, 46.5], 'player': {'id': 10235, 'name': 'Viktoria Schnaderbeck'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.8, 38.3], 'player': {'id': 17524, 'name': 'Jennifer Patricia Beattie'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [84.4, 27.7], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.7, 29.2], 'player': {'id': 18999, 'name': 'Leah Williamson'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.2, 17.7], 'player': {'id': 10179, 'name': 'Lisa Evans'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.6, 27.8], 'player': {'id': 15616, 'name': 'Kim Little'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.8, 37.3], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 36.1], 'player': {'id': 10251, 'name': 'Fara Williams'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.8, 16.2], 'player': {'id': 26570, 'name': 'Amalie Vevle Eikeland'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.7, 30.7], 'player': {'id': 15723, 'name': 'Brooke Chaplen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.1, 44.1], 'player': {'id': 24747, 'name': 'Millie Laura Farrow'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [85.8, 25.3], 'player': {'id': 18149, 'name': 'Remi Allen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Off T,0.013631321,Half Volley,Open Play,,,,Reading WFC,974,00:42:50.195,Shot,
,,,,,,,,,,,,,,,1.80366,,,,,,,,,,,,ee1ab014-bcc7-4e59-b9d0-abcbf7855cf3,3132,,"[102.4, 46.8]",2275086,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Left Wing,203,Arsenal WFC,968,['bac126fb-05d1-4634-896d-27d5e8b148ab'],40,,Right Foot,,"[120.0, 39.9, 1.9]",True,"[{'location': [91.6, 32.4], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.6, 45.2], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 43.0], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b2d38342-0d0c-4c01-9b95-c3b3f5546c0a,,Goal,0.19737917,Lob,Open Play,,,,Arsenal WFC,968,00:45:40.148,Shot,
,,,,,,,,,,,,,,,0.239488,,,,,,,,,,,,74691c7a-d1c2-4dd9-bcb8-8eea9f94eac0,3217,,"[108.8, 49.8]",2275086,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Center Forward,206,Arsenal WFC,968,['e7da36cb-1a1c-452e-8260-56a294d56e54'],26,,Right Foot,,"[111.4, 46.8, 0.2]",True,"[{'location': [108.1, 32.4], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.9, 42.5], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.9, 46.6], 'player': {'id': 15719, 'name': 'Grace Moloney'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 46.4], 'player': {'id': 15720, 'name': 'Sophie Howard'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 45.7], 'player': {'id': 10198, 'name': 'Josanne Potter'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.8, 38.9], 'player': {'id': 24747, 'name': 'Millie Laura Farrow'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",9b809f83-733d-45ad-b238-01f88afa81e1,,Saved,0.38826963,Normal,Open Play,,,,Arsenal WFC,968,00:48:26.685,Shot,
