50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.13602,,,,,,,,,,,,,8ff20736-a344-46bc-ac4c-f609ddb5794f,1936,,,"[96.8, 29.2]",3813316,48,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nongdamba Singh Naorem,159788.0,Left Wing,112,Goa,7288,"['60c9b26e-691f-4658-a25f-d50d0ffba452', 'b222fcc5-42a5-4fbd-935f-05d3f00dff0b']",15,,Right Foot,"[120.0, 48.4, 5.6]",,"[{'location': [90.7, 52.8], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.2, 19.8], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 46.4], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.5, 36.3], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.9, 38.7], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [90.3, 49.7], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.9, 28.6], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.4, 34.7], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.8, 32.6], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 39.8], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.1, 38.5], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",fcc0391d-1fc6-4d85-b0dd-89489f8fcdeb,,Off T,,0.031987354,Normal,Open Play,,,,Goa,7288,00:03:15.708,Shot,True
,,,,,,,,,,,,,,,,,,,,1.129196,,,,,,,,,,,,,8438fe48-53fa-4b99-a6d9-3a5af0113e4e,2034,,,"[85.9, 36.7]",3813316,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Princeton Rebello,159781.0,Center Attacking Midfield,118,Goa,7288,['bdcde68f-3706-461c-bae3-446b1b274793'],15,,Right Foot,"[118.9, 37.2, 0.2]",,"[{'location': [92.0, 67.0], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [79.6, 41.4], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [78.2, 58.0], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [84.1, 16.2], 'player': {'id': 159788, 'name': 'Nongdamba Singh Naorem'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [83.8, 24.1], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [80.8, 42.9], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [84.2, 36.2], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.7, 34.9], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.6, 23.9], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.1, 34.7], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.3, 39.5], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.9, 51.5], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.2, 38.3], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,,0.018258063,Normal,Open Play,,,,Goa,7288,00:06:15.215,Shot,
,,,,,,,,,,,,,,,,,,,,0.507611,,,,,,,,,,,,,620552ee-4ba9-4737-a57f-302ce8d23d5d,2206,,,"[109.9, 52.3]",3813316,55,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Ortiz Mendoza,159764.0,Center Forward,134,Goa,7288,['bf0eb6ac-9747-40b6-85e5-d801e2d30d34'],27,,Right Foot,"[120.0, 41.8, 4.2]",True,"[{'location': [112.6, 42.6], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.5, 49.0], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.8, 45.2], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.5, 24.4], 'player': {'id': 159788, 'name': 'Nongdamba Singh Naorem'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.1, 35.6], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 41.8], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.3, 37.1], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.2, 51.3], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.5, 43.6], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 49.4], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.6, 43.8], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 29.0], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.5, 42.1], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",4f64f3cf-c827-45ec-8b84-736d35fc5b16,,Off T,,0.06711151,Normal,Open Play,,,,Goa,7288,00:10:27.395,Shot,
,,,,,,,,,,,,,,,,,,,,0.862109,,,,,,,,,,,,,9d06f8b0-93c7-4762-9750-c7804c051e2f,2266,,,"[102.8, 33.0]",3813316,59,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mathias Coureur,162762.0,Left Center Midfield,139,NorthEast United,7285,['518b77af-ff3f-4d3b-a862-9501026dc1cb'],7,,Left Foot,"[120.0, 44.2, 0.3]",True,"[{'location': [97.4, 49.3], 'player': {'id': 159776, 'name': 'Sanson Pereira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.9, 38.0], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.1, 33.7], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 31.8], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.5, 37.8], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.2, 48.0], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.6, 25.3], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.4, 37.0], 'player': {'id': 164341, 'name': 'Lalkhawpuimawia Lalkhawpuimawia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",ba9f0a1c-f57f-46f2-8387-ba6ba2296dfc,,Post,,0.05959107,Half Volley,Open Play,,,,NorthEast United,7285,00:14:07.835,Shot,
,,,,,,,,,,,,,,,,,,,,0.620979,,,,,,,,,,,,,fb705a65-5be4-47ce-9c4f-90af48f07671,2594,,,"[109.9, 47.6]",3813316,69,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Devendra Dhaku Murgaokar,159783.0,Center Forward,157,Goa,7288,['1841dd5d-b71e-4a1f-b32d-e18324341d24'],10,,Head,"[118.1, 43.6, 1.4]",,"[{'location': [104.1, 35.5], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.8, 50.5], 'player': {'id': 34164, 'name': 'Patrick Flottmann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.6, 43.3], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 37.7], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.7, 61.2], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.4, 43.1], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.5, 32.1], 'player': {'id': 165325, 'name': 'Muhammed Nemil Valiyattil'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.1, 57.2], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.9, 46.1], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",e7bc1a43-7f2c-430c-89c2-689655420ba8,,Saved,,0.046218727,Normal,Open Play,,,,Goa,7288,00:24:10.975,Shot,
,,,,,,,,,,,,,,,,,,,,2.370091,,,,,,,,,,,,,5dd5ad02-0235-4104-8ced-3921f77c6740,2668,,,"[68.1, 41.7]",3813316,70,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathias Coureur,162762.0,Left Center Midfield,164,NorthEast United,7285,['4ca2593e-cdec-4aa7-b505-3881aea9a7e4'],41,,Right Foot,"[120.0, 41.7, 2.8]",,"[{'location': [114.5, 40.7], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [71.4, 59.2], 'player': {'id': 159776, 'name': 'Sanson Pereira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [69.9, 33.1], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [63.6, 51.5], 'player': {'id': 164341, 'name': 'Lalkhawpuimawia Lalkhawpuimawia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [55.2, 34.8], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [77.3, 62.0], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [80.2, 39.9], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [79.8, 48.6], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [68.2, 45.4], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [64.1, 37.3], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [72.7, 31.7], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",98e7c773-9656-4d0e-a04c-a2e0c97eb248,,Post,,0.0046072053,Lob,Open Play,,,,NorthEast United,7285,00:25:41.591,Shot,
,,,,,,,,,,,,,,,,,,,,1.170594,,,,,,,,,,,,,a2c28fc8-535b-4213-9d57-150e021c4188,2740,,,"[92.4, 43.6]",3813316,72,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathias Coureur,162762.0,Left Center Midfield,167,NorthEast United,7285,['f4bffd05-c645-47a2-ad4e-e9a45b70e16e'],4,,Right Foot,"[120.0, 51.9, 1.2]",,"[{'location': [77.3, 26.5], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [91.7, 32.5], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.5, 36.4], 'player': {'id': 164341, 'name': 'Lalkhawpuimawia Lalkhawpuimawia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.0, 58.0], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.9, 14.6], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.1, 25.5], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.2, 38.6], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.2, 42.9], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 49.8], 'player': {'id': 159776, 'name': 'Sanson Pereira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.2, 42.9], 'player': {'id': 26571, 'name': 'Alberto Noguera Ripoll'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [87.8, 33.9], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [84.9, 26.6], 'player': {'id': 159782, 'name': 'Alexander Romario Jesuraj'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [87.6, 45.5], 'player': {'id': 165325, 'name': 'Muhammed Nemil Valiyattil'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.8, 42.5], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a6ab7ea1-69ec-4897-be4e-2295bc15e5b8,,Off T,,0.028650679,Normal,Open Play,,,,NorthEast United,7285,00:27:04.918,Shot,
,,,,,,,,,,,,,,,,,,,,1.420348,,,,,,,,,,,,,cfb7f906-013f-4a67-9eee-e08963a72fb6,3038,,,"[78.9, 43.3]",3813316,82,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eduardo Bedia Peláez,26754.0,Left Defensive Midfield,185,Goa,7288,['db0a76e5-e03c-4c61-a408-e1877527758c'],44,,Left Foot,"[120.0, 47.7, 0.2]",,"[{'location': [118.9, 42.2], 'player': {'id': 162747, 'name': 'Subhasish Roy Chowdhury'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.8, 27.1], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.9, 55.5], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.3, 44.7], 'player': {'id': 162750, 'name': 'Mashoor Shereef Thangalakath'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.6, 36.9], 'player': {'id': 15805, 'name': 'Hernán Daniel Santana Trujillo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.1, 25.6], 'player': {'id': 168198, 'name': 'Joe Zoherliana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.8, 38.8], 'player': {'id': 162756, 'name': 'Sehnaj Singh'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [85.1, 53.1], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [83.2, 45.0], 'player': {'id': 32394, 'name': 'Khassa Camara'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [86.0, 36.1], 'player': {'id': 165325, 'name': 'Muhammed Nemil Valiyattil'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [93.6, 64.4], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.9, 55.0], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.6, 39.2], 'player': {'id': 159783, 'name': 'Devendra Dhaku Murgaokar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [83.2, 60.0], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [93.8, 23.0], 'player': {'id': 159779, 'name': 'Saviour Gama'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",2d88be79-5193-445a-89af-ab5309cc9e99,,Off T,,0.006071767,Normal,Open Play,,,,Goa,7288,00:37:44.593,Shot,
,,,,,,,,,,,,,,,,,,,,0.228586,,,,,,,,,,,,,4c3b3dbe-0b8e-41e4-8c3e-b4932c4aea44,3190,,,"[97.3, 38.4]",3813316,91,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Deshorn Brown,34146.0,Center Forward,201,NorthEast United,7285,"['19fb9188-6a8a-4fa7-83c1-ec311139a2a7', 'bc17d72f-51b9-4c89-90af-568c78dddc9e']",11,,Right Foot,"[98.8, 38.7]",,"[{'location': [101.4, 26.9], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.0, 45.5], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.1, 40.5], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 34.9], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.9, 42.4], 'player': {'id': 159779, 'name': 'Saviour Gama'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.2, 26.2], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.1, 38.7], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.3, 37.6], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",6d1daad9-a4be-4e1b-97df-de2628acb48d,,Blocked,,0.041080453,Normal,Open Play,,,,NorthEast United,7285,00:46:11.127,Shot,
,,,,,,,,,,,,,,,,,,,,0.026852,,,,,,,,,,,,,2834b2dd-74cd-4405-bb96-5d4d73aa210f,3195,,,"[112.2, 48.0]",3813316,91,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Suhair Vadakkepeedika,162753.0,Right Wing,201,NorthEast United,7285,['abfaee97-4227-46d3-a523-515c14402863'],13,,Right Foot,"[113.9, 47.0, 0.6]",,"[{'location': [106.5, 34.7], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.3, 37.5], 'player': {'id': 162762, 'name': 'Mathias Coureur'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.8, 45.9], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.7, 46.1], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.5, 34.8], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.9, 41.3], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.8, 46.0], 'player': {'id': 159779, 'name': 'Saviour Gama'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.7, 39.6], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 45.8], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,True,Saved,,0.29443547,Half Volley,Open Play,,,,NorthEast United,7285,00:46:13.643,Shot,
,,,,,,,,,,,,,,,,,,,,1.061833,,,,,,,,,,,,,e4a93fc7-0766-4c38-b588-64d357813021,3217,,,"[93.7, 39.8]",3813316,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Khassa Camara,32394.0,Center Defensive Midfield,203,NorthEast United,7285,['bb19e691-b984-46cc-9eaa-a8a65d7b9eda'],59,,Right Foot,"[120.0, 36.5, 2.2]",True,"[{'location': [116.2, 40.6], 'player': {'id': 124911, 'name': 'Dheeraj Singh Moirangthem'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.4, 24.7], 'player': {'id': 165324, 'name': 'Makan Winkle Chote'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [87.9, 35.2], 'player': {'id': 159764, 'name': 'Jorge Ortiz Mendoza'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [88.4, 12.0], 'player': {'id': 26754, 'name': 'Eduardo Bedia Peláez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.5, 31.1], 'player': {'id': 124906, 'name': 'Glan Martins'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.0, 41.0], 'player': {'id': 159779, 'name': 'Saviour Gama'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 35.0], 'player': {'id': 35039, 'name': 'Iván Garrido González'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.6, 25.2], 'player': {'id': 33487, 'name': 'Dylan Fox'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 24.7], 'player': {'id': 159778, 'name': 'Seriton Fernandes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [98.7, 18.2], 'player': {'id': 162751, 'name': 'Rochharzela Rochharzela'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.1, 21.7], 'player': {'id': 34146, 'name': 'Deshorn Brown'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.5, 29.1], 'player': {'id': 162762, 'name': 'Mathias Coureur'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.0, 42.3], 'player': {'id': 162753, 'name': 'Suhair Vadakkepeedika'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [82.1, 14.4], 'player': {'id': 162749, 'name': 'Gurjinder Kumar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",632c209b-592a-4ca4-8d9b-479164df14bc,,Goal,,0.038338363,Normal,Open Play,,,,NorthEast United,7285,00:47:59.779,Shot,
