50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.531319,,,,,,,,,,,,,7216f96f-d548-4e19-b383-da9e1e19fb2d,1363,,,"[100.7, 59.7]",3901148,36,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yannis Salibur,3122.0,Right Midfield,84,Guingamp,142,"['36f51d82-fb1b-4001-9900-750c030c2f01', '86fb5d78-8398-478e-b62e-5afa5c2ede83']",25,,Left Foot,True,"[120.0, 36.7, 1.2]",,"[{'location': [109.8, 42.6], 'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.6, 42.6], 'player': {'id': 3008, 'name': 'Benjamin Lecomte'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 68.3], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.5, 61.7], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 56.7], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.9, 36.6], 'player': {'id': 7336, 'name': 'Jimmy Cabot'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.3, 49.7], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.5, 47.6], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 39.6], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.3, 32.3], 'player': {'id': 7392, 'name': 'Pape Abdou Paye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 75.5], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.4, 64.7], 'player': {'id': 3301, 'name': 'Nicolas Benezet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.5, 37.0], 'player': {'id': 20027, 'name': 'Mevlüt Erdinç'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.4, 29.3], 'player': {'id': 3213, 'name': 'Jimmy Briand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",31fc1557-15d7-44fd-9a21-a3d2ddfd338e,,Goal,,0.009918389,Normal,Open Play,,,,Guingamp,142,00:36:25.599,Shot,
,,,,,,,,,,,,,,,,,,0.554277,,,,,,,,,,,,,f96ba061-1bfa-477f-ba29-bd37e2c85924,1398,,,"[103.1, 57.1]",3901148,38,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jimmy Cabot,7336.0,Right Midfield,87,Lorient,165,"['75d02aa0-d34c-408d-8689-856dbe192c72', 'd3b8f27c-f209-423b-a30b-9c30a7ba2f79']",2,,Right Foot,,"[112.9, 44.3]",,"[{'location': [108.4, 26.3], 'player': {'id': 4434, 'name': 'Thibault Giresse'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 41.8], 'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 37.2], 'player': {'id': 91209, 'name': 'Franck Hery'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.4, 41.0], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.1, 54.4], 'player': {'id': 401524, 'name': 'Maxime Baca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 49.0], 'player': {'id': 3213, 'name': 'Jimmy Briand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [107.6, 48.3], 'player': {'id': 40527, 'name': 'Brou Benjamin Angoua'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 41.4], 'player': {'id': 20027, 'name': 'Mevlüt Erdinç'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [112.1, 35.6], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 36.7], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.4, 38.0], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.4, 41.5], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.0, 47.3], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.8, 44.3], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Blocked,,0.018556384,Volley,Open Play,,,,Lorient,165,00:38:02.329,Shot,
,,,,,,,,,,,,,,,,,,0.865266,,,,,,,,,,,,,3e8564fa-9b28-4b4c-a924-e6f7496563b4,1401,,,"[113.4, 44.2]",3901148,38,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Abdul Majeed Waris,7615.0,Left Center Forward,87,Lorient,165,['3cb86b98-a0d1-4553-9d1f-054a98124035'],2,,Other,,"[120.0, 42.8, 0.3]",,"[{'location': [118.0, 41.5], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.1, 56.3], 'player': {'id': 401524, 'name': 'Maxime Baca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.8, 49.8], 'player': {'id': 3213, 'name': 'Jimmy Briand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [107.3, 48.1], 'player': {'id': 40527, 'name': 'Brou Benjamin Angoua'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.9, 38.7], 'player': {'id': 91209, 'name': 'Franck Hery'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.2, 43.9], 'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.6, 36.4], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.3, 42.1], 'player': {'id': 20027, 'name': 'Mevlüt Erdinç'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [106.7, 30.2], 'player': {'id': 4434, 'name': 'Thibault Giresse'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 56.8], 'player': {'id': 7336, 'name': 'Jimmy Cabot'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [111.7, 42.5], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.6, 39.5], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.2, 35.5], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [98.2, 47.3], 'player': {'id': 7211, 'name': 'Zargo Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,,Goal,True,0.31532416,Normal,Open Play,,,,Lorient,165,00:38:02.911,Shot,
,,,,,,,,,,,,,,,,,,0.270476,,,,,,,,,,,,,68fdeebb-e5fc-417e-894e-a405a1dfacff,1486,,,"[97.2, 42.3]",3901148,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdul Majeed Waris,7615.0,Left Center Forward,92,Lorient,165,"['7aedfa13-83df-4bc1-808f-3501d8a07830', '80233767-24f5-43fc-a6e9-a3b5854fb028', 'b3c6cc8f-9f17-408e-820c-9cb0e5eff4c5', 'd28669a9-a458-4bd3-bde9-61973b69ed11']",53,,Right Foot,,"[105.8, 42.6]",,"[{'location': [117.2, 40.2], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 48.7], 'player': {'id': 401524, 'name': 'Maxime Baca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.4, 59.8], 'player': {'id': 20027, 'name': 'Mevlüt Erdinç'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [105.6, 42.6], 'player': {'id': 91209, 'name': 'Franck Hery'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 31.5], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.4, 39.8], 'player': {'id': 40527, 'name': 'Brou Benjamin Angoua'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.3, 43.6], 'player': {'id': 3301, 'name': 'Nicolas Benezet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.6, 41.0], 'player': {'id': 4434, 'name': 'Thibault Giresse'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.4, 34.6], 'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 26.7], 'player': {'id': 3122, 'name': 'Yannis Salibur'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.4, 35.1], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.6, 25.8], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.9, 39.5], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.1, 41.2], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.1, 62.8], 'player': {'id': 7336, 'name': 'Jimmy Cabot'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [90.8, 57.2], 'player': {'id': 7392, 'name': 'Pape Abdou Paye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",a6b325c3-25d3-4d36-b29c-f3559c332d4c,,Blocked,,0.044301055,Normal,Open Play,,,,Lorient,165,00:41:53.291,Shot,True
,,,,,,,,,,,,,,,,,,1.078226,,,,,,,,,,,,,87ab0036-2354-466c-a51a-d543348191be,1492,,,"[109.4, 34.5]",3901148,42,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Zargo Touré,7211.0,Left Center Back,93,Lorient,165,"['a82054b3-1957-4360-8d5a-ccac3b20fa37', 'e5a6d93e-12c2-4d39-9cd1-62504bc423af']",15,True,Head,,"[118.6, 22.3]",,"[{'location': [114.4, 49.2], 'player': {'id': 91209, 'name': 'Franck Hery'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.3, 42.9], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.7, 44.9], 'player': {'id': 3213, 'name': 'Jimmy Briand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [114.6, 43.1], 'player': {'id': 3301, 'name': 'Nicolas Benezet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.1, 40.4], 'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.3, 37.4], 'player': {'id': 401524, 'name': 'Maxime Baca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.2, 34.5], 'player': {'id': 40527, 'name': 'Brou Benjamin Angoua'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 45.0], 'player': {'id': 4434, 'name': 'Thibault Giresse'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 38.5], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.7, 47.4], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.5, 45.1], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.3, 42.9], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.3, 35.5], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.8, 42.1], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",64bb51cc-b172-4c91-9f4a-242d411faccc,,Wayward,,0.030071082,Normal,Open Play,,,,Lorient,165,00:42:15.328,Shot,True
,,,,,,,,,,,,,,,,,,0.918468,,,,,,,,,,,,,89a9e970-e8c5-493a-827c-0d36fbbda273,1526,,,"[102.8, 44.1]",3901148,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxime Barthelmé,7567.0,Left Midfield,95,Lorient,165,['80dcd25a-d8e8-49c2-94c2-7c5637ee25d7'],45,,Left Foot,,"[120.0, 42.6, 4.2]",True,"[{'location': [107.6, 49.1], 'player': {'id': 401524, 'name': 'Maxime Baca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.4, 47.3], 'player': {'id': 91209, 'name': 'Franck Hery'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.5, 43.0], 'player': {'id': 40527, 'name': 'Brou Benjamin Angoua'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 45.3], 'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.2, 61.1], 'player': {'id': 3301, 'name': 'Nicolas Benezet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.0, 40.5], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.6, 48.1], 'player': {'id': 4434, 'name': 'Thibault Giresse'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 43.5], 'player': {'id': 3213, 'name': 'Jimmy Briand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [93.0, 51.8], 'player': {'id': 20027, 'name': 'Mevlüt Erdinç'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [84.7, 43.7], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [86.1, 40.1], 'player': {'id': 3122, 'name': 'Yannis Salibur'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.3, 41.1], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 59.0], 'player': {'id': 7336, 'name': 'Jimmy Cabot'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.7, 46.5], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.1, 44.6], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [93.1, 53.5], 'player': {'id': 7392, 'name': 'Pape Abdou Paye'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Off T,,0.04871956,Volley,Open Play,,,,Lorient,165,00:44:45.576,Shot,
,,,,,,,,,,,,,,,,,,1.999594,,,,,,,,,,,,,7cadcea2-c652-42f7-b184-6e93e8ce72a1,1677,,,"[109.1, 47.2]",3901148,45,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Zargo Touré,7211.0,Left Center Back,103,Lorient,165,['0c154f53-edee-40d6-abbd-62775e70d59b'],55,,Head,,"[119.2, 39.2, 2.1]",,"[{'location': [119.2, 41.6], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.2, 36.6], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.5, 43.5], 'player': {'id': 401524, 'name': 'Maxime Baca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.8, 42.5], 'player': {'id': 4434, 'name': 'Thibault Giresse'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 47.9], 'player': {'id': 3301, 'name': 'Nicolas Benezet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [116.3, 41.7], 'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.2, 45.9], 'player': {'id': 40527, 'name': 'Brou Benjamin Angoua'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.6, 33.3], 'player': {'id': 20027, 'name': 'Mevlüt Erdinç'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.7, 29.4], 'player': {'id': 91209, 'name': 'Franck Hery'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.2, 34.5], 'player': {'id': 3213, 'name': 'Jimmy Briand'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [100.2, 49.9], 'player': {'id': 7336, 'name': 'Jimmy Cabot'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.1, 42.2], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.1, 33.9], 'player': {'id': 7346, 'name': 'Lindsay Rose'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.1, 31.7], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [116.8, 33.5], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",ddc04bb7-5b22-4cbd-8f94-6d2812bc9950,,Saved,,0.032402385,Normal,Open Play,,,,Lorient,165,00:00:55.978,Shot,
,,,,,,,,,,,,,,,,,,0.299084,,,,,,,,,,,,,4fe81570-7082-4481-97f1-ab84aba322a8,1722,,,"[106.2, 50.0]",3901148,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Jeannot,3552.0,Right Center Forward,108,Lorient,165,['de3c7d9b-0a9c-4941-bdf0-c47eeadafb63'],11,,Right Foot,,"[114.8, 43.4, 1.2]",,"[{'location': [115.2, 44.1], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 54.9], 'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.3, 52.9], 'player': {'id': 91209, 'name': 'Franck Hery'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.2, 44.5], 'player': {'id': 40527, 'name': 'Brou Benjamin Angoua'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 34.7], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.8, 23.7], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.8, 39.3], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",cb1da747-c75a-480b-ae53-f3c4ca99da3f,,Saved,,0.22402143,Normal,Open Play,,,,Lorient,165,00:02:11.249,Shot,
,,,,,,,,,,,,,,,,,,0.664395,,,,,,,,,,,,,96081418-f5e2-405f-91fe-1e5a0526e781,1725,,,"[107.6, 43.9]",3901148,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Jeannot,3552.0,Right Center Forward,108,Lorient,165,['2922f875-59d1-4949-96f4-8242b27949b1'],12,,Left Foot,,"[120.0, 37.9, 2.1]",True,"[{'location': [104.3, 46.5], 'player': {'id': 401524, 'name': 'Maxime Baca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.9, 46.8], 'player': {'id': 91209, 'name': 'Franck Hery'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 37.3], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.3, 39.5], 'player': {'id': 40527, 'name': 'Brou Benjamin Angoua'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.2, 42.5], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.5, 26.7], 'player': {'id': 7567, 'name': 'Maxime Barthelmé'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [113.2, 34.4], 'player': {'id': 7615, 'name': 'Abdul Majeed Waris'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,Goal,,0.23808962,Half Volley,Open Play,,,,Lorient,165,00:02:12.866,Shot,
,,,,,,,,,,,,,,,,,,0.357332,,,,,,,,,,,,,d4db4d48-40ec-4f6b-aa01-b2219c3f501e,1778,,,"[115.7, 36.2]",3901148,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdul Majeed Waris,7615.0,Left Center Forward,111,Lorient,165,"['5c54770d-a838-42f8-b560-f7a99b684079', '621033d7-65c8-4f0b-98a3-5cfb8616a48d']",47,,Right Foot,,"[120.0, 36.7, 1.6]",True,"[{'location': [97.7, 36.8], 'player': {'id': 3348, 'name': 'Younousse Sankharé'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 42.0], 'player': {'id': 3301, 'name': 'Nicolas Benezet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.4, 41.8], 'player': {'id': 401524, 'name': 'Maxime Baca'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.1, 35.3], 'player': {'id': 4434, 'name': 'Thibault Giresse'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 37.3], 'player': {'id': 91209, 'name': 'Franck Hery'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 22.2], 'player': {'id': 3122, 'name': 'Yannis Salibur'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.7, 33.9], 'player': {'id': 40527, 'name': 'Brou Benjamin Angoua'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.9, 28.3], 'player': {'id': 20199, 'name': 'Lars Christian Jacobsen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 36.6], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.1, 21.2], 'player': {'id': 22587, 'name': 'Didier Ndong Ibrahim'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [104.4, 28.7], 'player': {'id': 7336, 'name': 'Jimmy Cabot'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.8, 42.2], 'player': {'id': 3552, 'name': 'Benjamin Jeannot'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.5, 39.7], 'player': {'id': 7766, 'name': 'Walid Mesloub'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [118.3, 26.8], 'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",1a8d524c-1245-45d8-96c8-f9d1c5874e87,,Goal,,0.43221334,Normal,Open Play,,,,Lorient,165,00:03:47.299,Shot,True
