ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.681738,,,,,,,,,,,,,,2beab1b9-a538-4846-b88f-41b26c960c4a,2302,,"[116.0, 33.2]",3753994,60,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Graziano Pellè,11062.0,Right Center Midfield,126,Southampton,25,"['956d38c5-6e84-4957-ac28-7edcad6ad418', 'b5246772-1a8e-45c1-a83c-8e80f7a9a878']",39,True,Head,"[120.0, 41.0, 2.1]",,"[{'location': [109.4, 25.0], 'player': {'id': 4116, 'name': 'Sullay Kaikai'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [96.2, 55.0], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 40.9], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.7, 40.6], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.2, 47.1], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.9, 36.9], 'player': {'id': 3487, 'name': 'Julián Speroni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.7, 33.6], 'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.5, 32.5], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 47.0], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.0, 37.9], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.1, 26.0], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [117.8, 32.5], 'player': {'id': 3842, 'name': 'Shane Long'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",64c2091f-1dff-4f84-8139-fce3228bcd1c,Goal,0.10654217,Normal,Open Play,,,,Southampton,25,00:15:39.971,Shot,True
,,,,,,,,,,,,,,,1.02988,,,,,,,,,,,,,,64009aa3-396b-4900-979c-41208f479375,2339,,"[103.4, 52.2]",3753994,63,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jason Puncheon,19688.0,Right Midfield,131,Crystal Palace,31,['7a842143-01af-45b5-9626-e6140d8b9d88'],3,,Left Foot,"[120.0, 36.3, 2.3]",,"[{'location': [104.5, 36.0], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.4, 42.9], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [119.4, 49.9], 'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.6, 37.3], 'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.0, 64.2], 'player': {'id': 3842, 'name': 'Shane Long'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.7, 49.8], 'player': {'id': 3098, 'name': 'Victor Wanyama'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.2, 41.6], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.8, 49.0], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.7, 32.8], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.1, 46.8], 'player': {'id': 3590, 'name': 'Rhu-endly Martina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.7, 44.5], 'player': {'id': 3828, 'name': 'Steven Davis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.5, 44.4], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 40.4], 'player': {'id': 11062, 'name': 'Graziano Pellè'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.4, 39.5], 'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.6, 42.4], 'player': {'id': 3970, 'name': 'Fraser Forster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.4, 56.8], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [88.8, 35.7], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,Goal,0.04209263,Normal,Open Play,,,,Crystal Palace,31,00:18:03.981,Shot,
,,,,,,,,,,,,,,,0.572179,,,,,,,,,,,,,,68c08b2c-1443-439f-bfdb-f69ce9df7d3d,2458,,"[104.2, 51.1]",3753994,66,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James McArthur,3464.0,Right Defensive Midfield,137,Crystal Palace,31,"['b2f08678-e61d-4891-a70e-d64682271181', 'fbd8483d-1c2f-4d6b-8e9c-aa44210910dc']",5,,Left Foot,"[111.4, 42.2]",,"[{'location': [108.4, 45.3], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.6, 37.3], 'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.9, 24.3], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [116.6, 42.4], 'player': {'id': 3970, 'name': 'Fraser Forster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.6, 58.6], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.3, 54.1], 'player': {'id': 3098, 'name': 'Victor Wanyama'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.8, 58.1], 'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.9, 48.1], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 43.7], 'player': {'id': 3828, 'name': 'Steven Davis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.1, 28.0], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.9, 42.2], 'player': {'id': 3092, 'name': 'Dwight Gayle'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.7, 41.5], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 39.3], 'player': {'id': 3590, 'name': 'Rhu-endly Martina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.1, 62.0], 'player': {'id': 4116, 'name': 'Sullay Kaikai'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",fd49fb3d-d8f6-4314-88af-25034df1f137,Blocked,0.07643872,Normal,Open Play,,,,Crystal Palace,31,00:21:05.857,Shot,
,,,,,,,,,,,,,,,0.086879,,,,,,,,,,,,,,17982aa8-a58d-48c3-9f5b-4d25031effe3,2462,,"[106.8, 44.9]",3753994,66,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James McArthur,3464.0,Right Defensive Midfield,137,Crystal Palace,31,"['1d70db0c-0a1f-42f8-b99d-a90ca663c954', '8e1be027-4520-4c03-a16c-48dcbcbec313']",7,,Right Foot,"[110.4, 44.6]",True,"[{'location': [109.2, 52.1], 'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.5, 48.8], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [115.0, 44.9], 'player': {'id': 3092, 'name': 'Dwight Gayle'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.8, 35.6], 'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.2, 47.5], 'player': {'id': 3098, 'name': 'Victor Wanyama'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.1, 46.6], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.5, 44.5], 'player': {'id': 3828, 'name': 'Steven Davis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.7, 29.4], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.3, 43.1], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 37.9], 'player': {'id': 3590, 'name': 'Rhu-endly Martina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.8, 41.4], 'player': {'id': 3970, 'name': 'Fraser Forster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.5, 23.7], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,Blocked,0.0881082,Volley,Open Play,,,,Crystal Palace,31,00:21:07.466,Shot,
,,,,,,,,,,,,,,,1.152977,,,,,,,,,,,,,,53d499bf-6031-420b-b19c-410007af9b05,2475,,"[100.1, 50.4]",3753994,66,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Ward,3443.0,Right Back,138,Crystal Palace,31,"['984550ec-8829-4ea9-adbd-a286b5eb412d', 'fc346ceb-e2c4-43f1-ba0e-13352a2ca56e']",19,,Right Foot,"[120.0, 32.1, 1.5]",,"[{'location': [106.8, 38.1], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.3, 39.7], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 42.8], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.8, 22.2], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.3, 47.2], 'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.5, 37.7], 'player': {'id': 3828, 'name': 'Steven Davis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.5, 51.0], 'player': {'id': 3098, 'name': 'Victor Wanyama'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.5, 49.9], 'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.6, 42.4], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.7, 57.6], 'player': {'id': 4116, 'name': 'Sullay Kaikai'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [82.8, 31.6], 'player': {'id': 3842, 'name': 'Shane Long'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.9, 39.8], 'player': {'id': 3970, 'name': 'Fraser Forster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Off T,0.034099948,Half Volley,Open Play,,,,Crystal Palace,31,00:21:19.835,Shot,True
,,,,,,,,,,,,,,,0.911429,,,,,,,,,,,,,,633b7ad8-829d-4cf3-ba0e-4e7880d91675,2727,,"[116.8, 29.9]",3753994,72,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shane Long,3842.0,Center Forward,153,Southampton,25,"['3f5df197-af9d-4bb9-b34f-3f9b7545edd7', 'c8476ae2-9666-485b-94b8-01b435051c89']",56,True,Head,"[120.0, 40.5, 4.2]",,"[{'location': [114.6, 40.3], 'player': {'id': 11062, 'name': 'Graziano Pellè'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.0, 40.4], 'player': {'id': 3328, 'name': 'James Ward-Prowse'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.5, 57.5], 'player': {'id': 3828, 'name': 'Steven Davis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [119.1, 37.1], 'player': {'id': 3487, 'name': 'Julián Speroni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 33.9], 'player': {'id': 4116, 'name': 'Sullay Kaikai'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.0, 30.4], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.6, 45.3], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.6, 38.4], 'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.9, 41.1], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.2, 45.5], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.7, 55.2], 'player': {'id': 3092, 'name': 'Dwight Gayle'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [119.0, 53.2], 'player': {'id': 3464, 'name': 'James McArthur'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",f5c3de88-833b-4c78-ba82-d1508de1e419,Off T,0.031081848,Normal,Open Play,,,,Southampton,25,00:27:56.447,Shot,True
,,,,,,,,,,,,,,,0.599213,,,,,,,,,,,,,,cc360ba7-11dc-4738-8bd8-cdd165461582,2749,,"[107.1, 40.0]",3753994,74,,,,,,,,,,,,,,,,,,,,,,2,Other,Ryan Bertrand,20045.0,Left Back,156,Southampton,25,['dcab40d4-1dbf-4051-81f1-d273449a0086'],38,,Left Foot,"[120.0, 37.2, 1.8]",,,,Goal,0.7835,Normal,Penalty,,,,Southampton,25,00:29:38.675,Shot,
,,,,,,,,,,,,,,,0.119056,,,,,,,,,,,,,,3e6c6c4e-8591-435c-8e2a-f3651d7e0908,2808,,"[105.1, 24.8]",3753994,76,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sullay Kaikai,4116.0,Left Midfield,157,Crystal Palace,31,"['19b90292-457e-41be-a305-ac6ba1b95a6f', '6e89fb6c-8703-4127-856c-92ad8cbe86ae']",18,,Right Foot,"[106.9, 27.2]",,"[{'location': [111.9, 22.7], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [117.3, 37.1], 'player': {'id': 3970, 'name': 'Fraser Forster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 33.7], 'player': {'id': 3828, 'name': 'Steven Davis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [98.5, 23.6], 'player': {'id': 3629, 'name': 'Sadio Mané'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.6, 31.8], 'player': {'id': 3328, 'name': 'James Ward-Prowse'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.1, 38.9], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 29.0], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 27.2], 'player': {'id': 3590, 'name': 'Rhu-endly Martina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 31.0], 'player': {'id': 19688, 'name': 'Jason Puncheon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [112.2, 43.0], 'player': {'id': 3092, 'name': 'Dwight Gayle'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.6, 39.6], 'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [113.7, 44.0], 'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",88e13959-84de-4ad5-9e55-9d78232fc493,Blocked,0.030101728,Normal,Open Play,,,,Crystal Palace,31,00:31:18.775,Shot,
,,,,,,,,,,,,,,,1.119748,,,,,,,,,,,,,,bdfec229-1d6c-4ea7-90de-a5c3618442e1,2820,,"[111.4, 30.3]",3753994,76,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jason Puncheon,19688.0,Right Midfield,157,Crystal Palace,31,['6bd017b7-5bf8-42f9-959a-8b78f3a96aad'],23,,Left Foot,"[120.0, 49.1, 1.3]",,"[{'location': [117.8, 38.3], 'player': {'id': 3970, 'name': 'Fraser Forster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.3, 32.3], 'player': {'id': 3328, 'name': 'James Ward-Prowse'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.1, 47.2], 'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.5, 34.9], 'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 34.0], 'player': {'id': 3590, 'name': 'Rhu-endly Martina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.6, 37.1], 'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 49.6], 'player': {'id': 3092, 'name': 'Dwight Gayle'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.4, 23.6], 'player': {'id': 4116, 'name': 'Sullay Kaikai'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [105.4, 30.2], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [114.1, 42.6], 'player': {'id': 26699, 'name': 'Emmanuel Adebayor'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,Off T,0.25448084,Normal,Open Play,,,,Crystal Palace,31,00:31:23.864,Shot,
,,,,,,,,,,,,,,,1.211329,,,,,,,,,,,,,,d1b19f98-3481-4fd7-82ea-82c87156c90f,2880,,"[98.8, 34.3]",3753994,78,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Right Wing,162,Southampton,25,['ab5b6fb6-70d1-4b3e-a45a-bde3b90e2c29'],46,,Right Foot,"[120.0, 45.9, 2.1]",,"[{'location': [105.2, 62.3], 'player': {'id': 3590, 'name': 'Rhu-endly Martina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.0, 47.2], 'player': {'id': 3842, 'name': 'Shane Long'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.8, 39.5], 'player': {'id': 3487, 'name': 'Julián Speroni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.2, 39.8], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.4, 34.5], 'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 39.8], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 36.5], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.3, 44.1], 'player': {'id': 4116, 'name': 'Sullay Kaikai'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.0, 35.0], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.4, 38.2], 'player': {'id': 3328, 'name': 'James Ward-Prowse'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.8, 48.8], 'player': {'id': 3828, 'name': 'Steven Davis'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.1, 32.3], 'player': {'id': 11062, 'name': 'Graziano Pellè'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",d9790b06-547b-4bd3-a030-120dcdcc7254,Off T,0.03456036,Normal,Open Play,,,,Southampton,25,00:33:46.282,Shot,
,,,,,,,,,,,,,,,0.876586,,,,,,,,,,,,,,0f473fe2-9d26-4e9e-acd0-4c8118d14ee6,2898,,"[112.0, 51.4]",3753994,79,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sadio Mané,3629.0,Right Wing,163,Crystal Palace,31,['b6586620-7358-4b0a-aed3-c2890d138288'],35,,Left Foot,"[120.0, 37.2, 4.0]",,"[{'location': [114.1, 51.8], 'player': {'id': 3693, 'name': 'Damien Delaney'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 47.1], 'player': {'id': 3731, 'name': 'Adrian Mariappa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.5, 40.8], 'player': {'id': 3443, 'name': 'Joel Ward'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.3, 48.7], 'player': {'id': 5489, 'name': 'Mile Jedinak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.9, 62.0], 'player': {'id': 4884, 'name': ""Pape N''Diaye Souaré""}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.0, 44.3], 'player': {'id': 3487, 'name': 'Julián Speroni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.2, 46.8], 'player': {'id': 3328, 'name': 'James Ward-Prowse'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.0, 44.1], 'player': {'id': 11062, 'name': 'Graziano Pellè'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,Off T,0.15438513,Normal,Open Play,,,,Southampton,25,00:34:35.731,Shot,
